Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
06:54:22.186 PM 02/18/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.150000,0.940000,1.710000,3.000000,101.000000,1,0,0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.008926,-0.019333,0.000000,0.000000,0.001000,0.005000,FlatInitial,ResetBack,0,0.000000
06:54:22.286 PM 02/18/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,346.142578,-184.716797,4000.000000,4000.000000,Speed,Speed,-0.150000,0.930000,1.720000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.008926,-0.019333,0.000000,0.000000,0.002000,0.010000,FlatInitial,ResetBack,0,0.000000
06:54:22.387 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,2242.675781,-1905.322266,4000.000000,4000.000000,Speed,Speed,-0.160000,0.930000,1.660000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.006271,0.019012,0.000000,-0.009583,-0.017883,0.000000,-0.035000,0.029000,0.003000,FlatInitial,ResetBack,0,0.000000
06:54:22.487 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3653.906250,-3459.375000,4000.000000,4000.000000,Speed,Speed,-0.180000,0.960000,1.750000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.006271,0.019012,0.000000,-0.009583,-0.017883,0.000000,0.016000,-0.023000,-0.059000,FlatInitial,ResetBack,0,0.000000
06:54:22.588 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3976.904297,-3919.482422,4000.000000,4000.000000,Speed,Speed,-0.170000,0.950000,1.850000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.019806,-0.000351,0.000000,-0.008987,-0.017548,0.000000,-0.035000,0.023000,0.006000,FlatInitial,ResetBack,0,0.000000
06:54:22.688 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3915.673828,-3919.482422,4000.000000,4000.000000,Speed,Speed,-0.170000,0.950000,1.850000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002365,0.002899,0.000000,-0.008545,-0.016266,0.000000,-0.019000,-0.044000,-0.153000,FlatInitial,ResetBack,0,0.000000
06:54:22.788 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3822.509766,-3785.449219,4000.000000,4000.000000,Speed,Speed,-0.120000,0.980000,1.880000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.002365,0.002899,0.000000,-0.008545,-0.016266,0.000000,-0.046000,0.088000,-0.042000,FlatInitial,ResetBack,0,0.000000
06:54:22.888 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3834.814453,-3723.779297,4000.000000,4000.000000,Speed,Speed,-0.130000,1.000000,1.950000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002609,0.023987,0.000000,-0.008850,-0.015594,0.000000,-0.048000,0.011000,-0.061000,FlatInitial,ResetBack,0,0.000000
06:54:22.990 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3898.095703,-3814.746094,4000.000000,4000.000000,Speed,Speed,-0.140000,1.010000,1.990000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.012741,0.000000,-0.009201,-0.015259,0.000000,-0.019000,-0.030000,0.043000,FlatInitial,ResetBack,1,0.000000
06:54:23.090 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3953.759766,-3894.580078,4000.000000,4000.000000,Speed,Speed,-0.130000,0.980000,1.980000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.002884,0.012543,0.000000,-0.009079,-0.014679,0.000000,0.008000,0.004000,0.104000,FlatInitial,ResetForward,1,0.000000
06:54:23.190 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3977.929687,-3947.753906,4000.000000,4000.000000,Speed,Speed,-0.140000,0.990000,2.000000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004715,0.001480,0.000000,-0.009262,-0.014694,0.000000,-0.004000,-0.016000,-0.003000,FlatInitial,ResetForward,1,0.000000
06:54:23.290 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3977.929687,-3969.433594,4000.000000,4000.000000,Speed,Speed,-0.140000,1.000000,2.080000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.033554,-0.010269,0.000000,-0.010391,-0.015182,0.000000,-0.041000,0.045000,0.006000,FlatInitial,ResetForward,1,0.000000
06:54:23.390 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3984.082031,-3979.101562,4000.000000,4000.000000,Speed,Speed,-0.060000,0.950000,2.060000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.058273,0.007309,0.000000,-0.012726,-0.015076,0.000000,-0.054000,-0.016000,0.123000,FlatInitial,ResetForward,1,0.000000
06:54:23.491 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.750000,-3989.501953,4000.000000,4000.000000,Speed,Speed,-0.140000,0.960000,2.100000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008804,0.015533,0.000000,-0.013504,-0.014618,0.000000,-0.037000,0.050000,0.016000,FlatInitial,ResetForward,1,0.000000
06:54:23.592 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.660156,-3994.775391,4000.000000,4000.000000,Speed,Speed,-0.150000,0.940000,2.190000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.039261,0.041656,0.000000,-0.015045,-0.012619,0.000000,-0.018000,0.038000,-0.020000,FlatInitial,ResetForward,1,0.000000
06:54:23.692 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.417969,-3999.023437,4000.000000,4000.000000,Speed,Speed,-0.140000,0.960000,2.210000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008011,0.044418,0.000000,-0.015152,-0.010391,0.000000,-0.029000,-0.022000,0.078000,FlatInitial,ResetForward,0,0.000000
06:54:23.793 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.787109,-4005.322266,4000.000000,4000.000000,Speed,Speed,-0.140000,0.960000,2.250000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.011108,0.062729,0.000000,-0.015793,-0.007553,0.000000,-0.012000,-0.010000,0.067000,FlatInitial,Reset,0,0.000000
06:54:23.894 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.621094,-4010.156250,4000.000000,4000.000000,Speed,Speed,-0.120000,0.960000,2.320000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004623,0.071747,0.000000,-0.015991,-0.004135,0.000000,-0.039000,0.015000,-0.007000,FlatInitial,Reset,0,0.000000
06:54:23.994 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.818359,-4011.767578,4000.000000,4000.000000,Speed,Speed,-0.120000,0.990000,2.300000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.029739,0.083817,0.000000,-0.017029,-0.000122,0.000000,0.009000,0.034000,-0.111000,FlatInitial,Hold,0,0.000000
06:54:24.094 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.378906,-4005.615234,4000.000000,4000.000000,Speed,Speed,-0.170000,1.000000,2.350000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.038651,0.079514,0.000000,-0.018768,0.004059,0.000000,0.000000,-0.060000,0.083000,FlatInitial,Hold,0,0.000000
06:54:24.194 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.716797,-4004.296875,4000.000000,4000.000000,Speed,Speed,-0.100000,0.980000,2.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.002655,0.067474,0.000000,-0.019653,0.007660,0.000000,-0.009000,0.000000,0.041000,FlatInitial,Hold,0,0.000000
06:54:24.294 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.271484,-4006.933594,4000.000000,4000.000000,Speed,Speed,-0.120000,1.010000,2.350000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.057175,0.000000,-0.020126,0.011429,0.000000,-0.012000,-0.001000,-0.004000,FlatInitial,Hold,0,0.000000
06:54:24.394 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.806641,-4009.570312,4000.000000,4000.000000,Speed,Speed,-0.130000,1.020000,2.300000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.039825,0.000000,-0.020035,0.013885,0.000000,0.015000,-0.052000,0.086000,FlatInitial,Hold,0,0.000000
06:54:24.494 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.220703,-4007.080078,4000.000000,4000.000000,Speed,Speed,-0.140000,1.010000,2.230000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.018356,0.019104,0.000000,-0.020508,0.015244,0.000000,-0.031000,-0.005000,0.010000,FlatInitial,Hold,0,0.000000
06:54:24.594 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.730469,-4003.271484,4000.000000,4000.000000,Speed,Speed,-0.140000,1.010000,2.180000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.031143,-0.016479,0.000000,-0.021820,0.015091,0.000000,-0.032000,-0.034000,-0.012000,FlatInitial,Hold,0,0.000000
06:54:24.694 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.730469,-4004.296875,4000.000000,4000.000000,Speed,Speed,-0.110000,1.000000,2.110000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.039871,-0.046173,0.000000,-0.023544,0.013412,0.000000,-0.007000,-0.070000,0.071000,FlatInitial,Hold,0,0.000000
06:54:24.795 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.271484,-4010.302734,4000.000000,4000.000000,Speed,Speed,-0.140000,1.010000,2.040000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.054382,-0.068344,0.000000,-0.026062,0.010361,0.000000,0.047000,0.003000,-0.030000,FlatInitial,Hold,0,0.000000
06:54:24.896 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.646484,-4013.085937,4000.000000,4000.000000,Speed,Speed,-0.150000,0.990000,1.950000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.043869,-0.098236,0.000000,-0.028214,0.006012,0.000000,-0.057000,-0.008000,-0.036000,FlatInitial,Hold,0,0.000000
06:54:24.996 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4014.257812,-4010.156250,4000.000000,4000.000000,Speed,Speed,-0.150000,1.000000,1.900000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.046890,-0.117111,0.000000,-0.030563,0.000534,0.000000,0.032000,-0.040000,0.037000,FlatInitial,Hold,0,0.000000
06:54:25.096 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.035156,-4002.246094,4000.000000,4000.000000,Speed,Speed,-0.130000,0.990000,1.810000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.005539,-0.138824,0.000000,-0.031662,-0.006042,0.000000,0.010000,0.031000,-0.047000,FlatInitial,Hold,0,0.000000
06:54:25.196 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.347656,-3998.437500,4000.000000,4000.000000,Speed,Speed,-0.140000,0.970000,1.740000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.012802,-0.157471,0.000000,-0.032043,-0.013504,0.000000,0.028000,0.037000,-0.060000,FlatInitial,Hold,0,0.000000
06:54:25.297 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.685547,-3994.921875,4000.000000,4000.000000,Speed,Speed,-0.140000,0.950000,1.650000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.029953,-0.171951,0.000000,-0.033173,-0.021790,0.000000,-0.055000,-0.079000,-0.006000,FlatInitial,Hold,0,0.000000
06:54:25.397 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.367187,-3993.603516,4000.000000,4000.000000,Speed,Speed,-0.140000,0.940000,1.530000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.047394,-0.197586,0.000000,-0.035782,-0.033234,0.000000,0.018000,-0.040000,0.098000,FlatInitial,Hold,0,0.000000
06:54:25.497 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.220703,-3995.507812,4000.000000,4000.000000,Speed,Speed,-0.140000,0.910000,1.480000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.056458,-0.227402,0.000000,-0.037888,-0.041885,0.000000,0.016000,0.043000,-0.033000,FlatInitial,Hold,0,0.000000
06:54:25.597 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.195312,-3998.876953,4000.000000,4000.000000,Speed,Speed,-0.130000,0.890000,1.380000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.077347,-0.252594,0.000000,-0.041885,-0.056366,0.000000,-0.052000,-0.046000,0.047000,FlatInitial,Hold,0,0.000000
06:54:25.697 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.558594,-4002.392578,4000.000000,4000.000000,Speed,Speed,-0.140000,0.890000,1.320000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.085388,-0.264282,0.000000,-0.045135,-0.066696,0.000000,0.017000,-0.048000,0.089000,FlatInitial,Hold,0,0.000000
06:54:25.797 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.826172,-4006.640625,4000.000000,4000.000000,Speed,Speed,-0.150000,0.880000,1.260000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.091644,-0.285645,0.000000,-0.050354,-0.083359,0.000000,0.021000,0.055000,-0.059000,FlatInitial,Hold,0,0.000000
06:54:25.898 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3999.755859,-4009.570312,4000.000000,4000.000000,Speed,Speed,-0.140000,0.880000,1.240000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.103851,-0.293106,0.000000,-0.055191,-0.097748,0.000000,-0.051000,-0.048000,0.022000,FlatInitial,Hold,0,0.000000
06:54:25.998 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.105469,-4005.615234,4000.000000,4000.000000,Speed,Speed,-0.140000,0.870000,1.180000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.111359,-0.295959,0.000000,-0.060654,-0.112579,0.000000,0.022000,-0.013000,0.054000,FlatInitial,Hold,0,0.000000
06:54:26.098 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.792969,-4003.857422,4000.000000,4000.000000,Speed,Speed,-0.140000,0.860000,1.160000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008621,-0.306854,0.000000,-0.063156,-0.127884,0.000000,0.036000,0.027000,-0.068000,FlatInitial,Hold,0,0.000000
06:54:26.198 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.792969,-3997.705078,4000.000000,4000.000000,Speed,Speed,-0.150000,0.880000,1.160000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.014893,-0.306335,0.000000,-0.063675,-0.143143,0.000000,-0.032000,-0.037000,0.045000,FlatInitial,Hold,0,0.000000
06:54:26.298 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4010.742187,-3996.240234,4000.000000,4000.000000,Speed,Speed,-0.150000,0.870000,1.140000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.005371,-0.309631,0.000000,-0.064255,-0.158676,0.000000,-0.006000,0.016000,0.121000,FlatInitial,Hold,0,0.000000
06:54:26.399 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.373047,-3996.826172,4000.000000,4000.000000,Speed,Speed,-0.150000,0.880000,1.160000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.001892,-0.315292,0.000000,-0.064377,-0.174438,0.000000,0.051000,-0.001000,-0.064000,FlatInitial,Hold,0,0.000000
06:54:26.499 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.666016,-4003.857422,4000.000000,4000.000000,Speed,Speed,-0.150000,0.900000,1.180000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008163,-0.305344,0.000000,-0.064575,-0.189911,0.000000,0.015000,-0.034000,-0.025000,FlatInitial,Hold,0,0.000000
06:54:26.599 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.519531,-4012.353516,4000.000000,4000.000000,Speed,Speed,-0.150000,0.920000,1.260000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.000854,-0.282761,0.000000,-0.064804,-0.204544,0.000000,-0.010000,0.037000,0.066000,FlatInitial,Hold,0,0.000000
06:54:26.699 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.226562,-4009.277344,4000.000000,4000.000000,Speed,Speed,-0.150000,0.940000,1.320000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.001068,0.011093,0.000000,-0.064835,-0.209900,0.000000,0.024000,0.009000,-0.070000,FlatInitial,Hold,0,0.000000
06:54:26.800 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.615234,-4003.271484,4000.000000,4000.000000,Speed,Speed,-0.150000,0.960000,1.410000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.040604,0.000000,-0.064850,-0.208496,0.000000,0.017000,0.057000,-0.004000,FlatInitial,Hold,0,0.000000
06:54:26.900 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.660156,-4005.761719,4000.000000,4000.000000,Speed,Speed,-0.150000,0.990000,1.540000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.013138,0.000000,0.000000,-0.064407,-0.206451,0.000000,0.000000,0.002000,0.085000,FlatInitial,Hold,0,0.000000
06:54:27.000 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.705078,-4006.494141,4000.000000,4000.000000,Speed,Speed,-0.160000,1.000000,1.630000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.009949,0.021606,0.000000,-0.064133,-0.205841,0.000000,0.028000,0.000000,-0.047000,FlatInitial,Hold,0,0.000000
06:54:27.100 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.679687,-4002.539062,4000.000000,4000.000000,Speed,Speed,-0.160000,1.020000,1.690000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.029266,0.000000,-0.063995,-0.204727,0.000000,0.042000,0.013000,-0.054000,FlatInitial,Hold,0,0.000000
06:54:27.200 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.119141,-3998.291016,4000.000000,4000.000000,Speed,Speed,-0.150000,1.040000,1.810000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.019608,0.000000,0.000000,-0.063400,-0.203064,0.000000,0.024000,0.023000,-0.024000,FlatInitial,Hold,0,0.000000
06:54:27.300 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.851562,-3991.552734,4000.000000,4000.000000,Speed,Speed,-0.160000,1.040000,1.840000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.003311,0.007660,0.000000,-0.062622,-0.202927,0.000000,0.037000,-0.021000,-0.068000,FlatInitial,Hold,0,0.000000
06:54:27.400 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.705078,-3990.966797,4000.000000,4000.000000,Speed,Speed,-0.160000,1.060000,1.880000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.004227,0.025650,0.000000,-0.062317,-0.201935,0.000000,0.036000,0.006000,-0.063000,FlatInitial,Hold,0,0.000000
06:54:27.500 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.705078,-3996.679687,4000.000000,4000.000000,Speed,Speed,-0.160000,1.080000,1.930000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.010315,0.004242,0.000000,-0.062042,-0.201599,0.000000,0.002000,0.027000,-0.006000,FlatInitial,Hold,0,0.000000
06:54:27.600 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.265625,-4001.220703,4000.000000,4000.000000,Speed,Speed,-0.160000,1.080000,1.970000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.006073,0.019287,0.000000,-0.061844,-0.200912,0.000000,0.004000,-0.012000,0.093000,FlatInitial,Hold,0,0.000000
06:54:27.701 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.927734,-4001.220703,4000.000000,4000.000000,Speed,Speed,-0.160000,1.080000,2.030000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.018082,0.004242,0.000000,-0.061356,-0.200836,0.000000,0.055000,-0.016000,-0.040000,FlatInitial,Hold,0,0.000000
06:54:27.801 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.201172,-3999.316406,4000.000000,4000.000000,Speed,Speed,-0.170000,1.110000,2.090000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.010895,0.015198,0.000000,-0.060883,-0.200333,0.000000,0.005000,0.037000,0.021000,FlatInitial,Hold,0,0.000000
06:54:27.901 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.423828,-4001.074219,4000.000000,4000.000000,Speed,Speed,-0.170000,1.130000,2.150000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.006302,0.020538,0.000000,-0.060776,-0.199402,0.000000,-0.002000,-0.029000,0.050000,FlatInitial,Hold,0,0.000000
06:54:28.001 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.716797,-4006.787109,4000.000000,4000.000000,Speed,Speed,-0.170000,1.130000,2.200000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.012680,0.000000,-0.060730,-0.198669,0.000000,0.005000,-0.036000,-0.072000,FlatInitial,Hold,0,0.000000
06:54:28.101 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.863281,-4010.156250,4000.000000,4000.000000,Speed,Speed,-0.170000,1.140000,2.260000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.003616,0.025436,0.000000,-0.060699,-0.197678,0.000000,0.027000,0.070000,-0.044000,FlatInitial,Hold,0,0.000000
06:54:28.201 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.837891,-4005.615234,4000.000000,4000.000000,Speed,Speed,-0.170000,1.160000,2.350000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.012589,0.036362,0.000000,-0.060318,-0.195953,0.000000,0.031000,0.104000,-0.004000,FlatInitial,Hold,0,0.000000
06:54:28.301 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.226562,-4001.806641,4000.000000,4000.000000,Speed,Speed,-0.170000,1.150000,2.360000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.006424,0.051559,0.000000,-0.059830,-0.193619,0.000000,0.023000,-0.026000,0.065000,FlatInitial,Hold,0,0.000000
06:54:28.401 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4004.296875,-3996.679687,4000.000000,4000.000000,Speed,Speed,-0.170000,1.150000,2.430000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.022888,0.055786,0.000000,-0.059067,-0.190964,0.000000,-0.047000,0.026000,-0.036000,FlatInitial,Hold,0,0.000000
06:54:28.501 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.927734,-3993.164062,4000.000000,4000.000000,Speed,Speed,-0.170000,1.170000,2.470000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.023514,0.062241,0.000000,-0.057968,-0.187790,0.000000,0.015000,0.105000,-0.037000,FlatInitial,Hold,0,0.000000
06:54:28.601 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3997.705078,-3989.501953,4000.000000,4000.000000,Speed,Speed,-0.170000,1.150000,2.470000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.064392,0.000000,-0.056793,-0.183533,0.000000,0.010000,-0.023000,0.014000,FlatInitial,Hold,0,0.000000
06:54:28.701 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.921875,-3993.603516,4000.000000,4000.000000,Speed,Speed,-0.170000,1.160000,2.500000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.002289,0.083817,0.000000,-0.056808,-0.180374,0.000000,-0.051000,-0.007000,-0.058000,FlatInitial,Hold,0,0.000000
06:54:28.801 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3994.335937,-4002.392578,4000.000000,4000.000000,Speed,Speed,-0.170000,1.180000,2.550000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.093124,0.000000,-0.056824,-0.174957,0.000000,0.006000,0.109000,-0.027000,FlatInitial,Hold,0,0.000000
06:54:28.901 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.093750,-4006.054687,4000.000000,4000.000000,Speed,Speed,-0.180000,1.200000,2.570000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.004623,0.105850,0.000000,-0.056793,-0.170898,0.000000,0.010000,-0.051000,0.072000,FlatInitial,Hold,0,0.000000
06:54:29.001 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.927734,-4012.353516,4000.000000,4000.000000,Speed,Speed,-0.180000,1.210000,2.610000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.014694,0.111603,0.000000,-0.056198,-0.164658,0.000000,-0.018000,-0.003000,-0.018000,FlatInitial,Hold,0,0.000000
06:54:29.101 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.175781,-4010.449219,4000.000000,4000.000000,Speed,Speed,-0.180000,1.210000,2.660000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.035660,0.108871,0.000000,-0.054916,-0.159180,0.000000,0.037000,0.064000,-0.006000,FlatInitial,Hold,0,0.000000
06:54:29.201 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.863281,-4001.220703,4000.000000,4000.000000,Speed,Speed,-0.180000,1.210000,2.640000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.039047,0.103394,0.000000,-0.053040,-0.153778,0.000000,0.014000,-0.029000,0.030000,FlatInitial,Hold,0,0.000000
06:54:29.301 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4009.277344,-3997.998047,4000.000000,4000.000000,Speed,Speed,-0.180000,1.170000,2.590000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.035614,0.097900,0.000000,-0.051132,-0.148636,0.000000,-0.069000,0.024000,-0.086000,FlatInitial,Hold,0,0.000000
