Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:51:23.719 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-0.146484,-68.115234,4000.000000,4000.000000,Speed,Speed,-0.160000,0.190000,1.880000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.130157,0.015640,0.000000,0.000000,0.001000,0.001000,FlatInitial,ResetBack,0
07:51:23.819 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,391.992188,-1199.267578,4000.000000,4000.000000,Speed,Speed,-0.150000,0.190000,1.700000,3.000000,107.000000,1,0,-0.000000,0.000000,1,-0.001556,0.009720,0.000000,0.130203,0.015930,0.000000,-0.003000,0.016000,0.007000,FlatInitial,ResetBack,0
07:51:23.919 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,2133.251953,-2219.384766,4000.000000,4000.000000,Speed,Speed,-0.150000,0.190000,1.700000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.001556,0.009720,0.000000,0.130203,0.015930,0.000000,-0.003000,0.016000,0.007000,FlatInitial,ResetBack,0
07:51:24.018 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3452.490234,-3022.265625,4000.000000,4000.000000,Speed,Speed,-0.160000,0.200000,1.190000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.002579,-0.007736,0.000000,0.130310,0.015045,0.000000,-0.033000,0.035000,-0.007000,FlatInitial,ResetBack,0
07:51:24.119 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3845.800781,-3408.251953,4000.000000,4000.000000,Speed,Speed,-0.160000,0.200000,1.190000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002579,-0.007736,0.000000,0.130310,0.015045,0.000000,-0.033000,0.035000,-0.007000,FlatInitial,ResetBack,0
07:51:24.218 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3837.304687,-3495.117188,4000.000000,4000.000000,Speed,Speed,-0.240000,0.170000,1.050000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.019485,0.023087,0.000000,0.130554,0.015656,0.000000,-0.027000,0.046000,0.067000,FlatInitial,ResetBack,0
07:51:24.319 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3814.013672,-3483.984375,4000.000000,4000.000000,Speed,Speed,-0.180000,0.170000,1.050000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,-0.005310,0.000000,0.131119,0.016006,0.000000,-0.011000,0.022000,-0.017000,FlatInitial,ResetBack,0
07:51:24.420 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3847.851562,-3462.451172,4000.000000,4000.000000,Speed,Speed,-0.110000,0.140000,1.130000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.005753,0.006653,0.000000,0.131241,0.016159,0.000000,0.050000,0.045000,-0.016000,FlatInitial,ResetBack,0
07:51:24.520 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3892.089844,-3451.904297,4000.000000,4000.000000,Speed,Speed,-0.130000,0.140000,1.190000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.007156,0.000000,0.131485,0.016769,0.000000,-0.024000,-0.043000,0.092000,FlatInitial,ResetBack,0
07:51:24.621 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3938.818359,-3452.783203,4000.000000,4000.000000,Speed,Speed,-0.130000,0.140000,1.190000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000641,0.028351,0.000000,0.131470,0.017334,0.000000,-0.037000,-0.063000,-0.024000,FlatInitial,ResetBack,0
