Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:47:04.603 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.940000,3.000000,101.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,-0.001000,0.009000,FlatInitial
02:47:04.704 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.830000,1.940000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.002000,0.002000,0.046000,FlatInitial
02:47:04.805 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.930000,3.000000,113.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.004000,0.011000,-0.012000,FlatInitial
02:47:04.905 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.930000,3.000000,101.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.003000,0.010000,-0.007000,FlatInitial
02:47:05.007 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.940000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,0.001000,0.012000,FlatInitial
02:47:05.108 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.830000,1.940000,3.000000,103.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.004000,-0.004000,0.013000,FlatInitial
02:47:05.209 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.830000,1.940000,3.000000,103.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.002000,-0.006000,0.012000,FlatInitial
02:47:05.310 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.940000,3.000000,100.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.001000,-0.002000,0.010000,FlatInitial
02:47:05.411 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.930000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.001000,0.001000,0.015000,FlatInitial
02:47:05.512 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.940000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.001000,0.005000,0.006000,FlatInitial
02:47:05.613 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.940000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,0.005000,0.005000,FlatInitial
02:47:05.714 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.950000,3.000000,104.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,0.002000,0.005000,FlatInitial
02:47:05.815 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.950000,3.000000,100.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.001000,-0.001000,0.010000,FlatInitial
02:47:05.915 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.950000,3.000000,103.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,-0.003000,0.007000,FlatInitial
02:47:06.015 PM 02/13/2016,Teleop Enabled,0,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.010000,0.830000,1.940000,3.000000,104.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.011000,-0.010000,0.021000,FlatInitial
02:47:06.115 PM 02/13/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.010000,0.820000,1.960000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.005000,0.003000,0.009000,FlatInitial
02:47:06.215 PM 02/13/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,1.950000,3.000000,101.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,-0.007000,-0.007000,-0.005000,FlatInitial
02:47:06.315 PM 02/13/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.810000,1.950000,3.000000,102.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.002000,0.001000,-0.001000,FlatInitial
02:47:06.415 PM 02/13/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.020000,0.800000,1.940000,3.000000,101.000000,1,0,-0.006200,-0.000992,0,0.000000,0.000000,0.000000,0.000336,0.000061,0.000000,0.000000,-0.001000,0.016000,FlatInitial
