Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
04:26:50.949 PM 02/14/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.180000,2.040000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-110.777145,12.763687,0.000000,0.003000,-0.001000,0.003000,FlatInitial
04:26:51.049 PM 02/14/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-122.460937,61.669922,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.170000,2.030000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.003387,-0.004211,0.000000,-110.777267,12.763580,0.000000,0.042000,-0.036000,-0.023000,FlatInitial
04:26:51.149 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1248.339844,1398.925781,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.180000,1.720000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.007263,0.020462,0.000000,-110.777145,12.763855,0.000000,-0.044000,-0.002000,-0.016000,FlatInitial
04:26:51.249 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3055.224609,3224.267578,-6000.000000,-6000.000000,Speed,Speed,-0.170000,1.190000,1.760000,1.000000,104.000000,1,0,-0.000000,0.000000,1,-0.020813,0.026260,0.000000,-110.777771,12.765259,0.000000,-0.007000,-0.071000,-0.033000,FlatInitial
04:26:51.349 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4539.111328,4718.554688,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.190000,1.450000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.011383,0.005188,0.000000,-110.778275,12.765823,0.000000,0.041000,0.047000,-0.044000,FlatInitial
04:26:51.449 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5538.867188,5535.937500,-6000.000000,-6000.000000,Speed,Speed,-0.190000,1.230000,1.450000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.007645,0.025833,0.000000,-110.778336,12.766357,0.000000,-0.014000,0.116000,0.140000,FlatInitial
04:26:51.549 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5982.421875,5987.695312,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.180000,1.460000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.027954,0.041885,0.000000,-110.779297,12.768417,0.000000,-0.044000,0.008000,0.011000,FlatInitial
04:26:51.649 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6108.984375,6093.164062,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.240000,1.430000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.054932,0.077118,0.000000,-110.781479,12.771866,0.000000,-0.028000,-0.030000,0.055000,FlatInitial
04:26:51.749 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6120.117188,6087.304688,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.220000,1.520000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.030472,0.051056,0.000000,-110.783691,12.774796,0.000000,0.062000,-0.032000,0.170000,FlatInitial
04:26:51.849 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6097.851562,6060.351562,-6000.000000,-6000.000000,Speed,Speed,-0.180000,1.160000,1.520000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.043640,0.051086,0.000000,-110.783279,12.777145,0.000000,0.128000,0.015000,0.187000,FlatInitial
