Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
04:55:08.530 PM 02/14/2016,Teleop Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-13.450000,1.010000,2.360000,1.000000,100.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623199,0.000000,0.000000,0.000000,0.003000,FlatInitial
04:55:08.630 PM 02/14/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-13.180000,1.010000,2.360000,0.000000,24561.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.000000,-0.001000,0.002000,FlatInitial
04:55:08.730 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,104.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,-0.001000,-0.001000,0.002000,FlatInitial
04:55:08.830 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,102.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.000000,0.000000,-0.001000,FlatInitial
04:55:08.930 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,101.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,-0.001000,0.000000,0.003000,FlatInitial
04:55:09.031 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,103.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.000000,0.001000,0.001000,FlatInitial
04:55:09.131 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,103.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.000000,0.000000,0.002000,FlatInitial
04:55:09.231 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.360000,0.000000,101.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,-0.001000,-0.001000,0.004000,FlatInitial
04:55:09.332 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.370000,0.000000,101.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.000000,0.000000,0.000000,FlatInitial
04:55:09.431 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.010000,2.370000,0.000000,102.000000,1,0,0.000248,0.000062,0,0.000000,0.000000,0.000000,0.578827,-0.623047,0.000000,0.001000,-0.001000,0.002000,FlatInitial
