Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:18:44.313 PM 02/14/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.150000,1.410000,2.390000,0.000000,4977050.000000,1,0,-0.000558,0.001550,0,-0.063293,-0.002426,0.000000,44.045334,-4.854904,0.000000,-0.014000,0.024000,0.080000,FlatInitial
03:18:44.413 PM 02/14/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.950000,0.000000,4993004.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.000000,-0.002000,0.009000,FlatInitial
03:18:44.513 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.190000,1.950000,0.000000,107.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,-0.008000,0.000000,0.010000,FlatInitial
03:18:44.612 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.190000,1.960000,0.000000,103.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.001000,0.001000,0.007000,FlatInitial
03:18:44.712 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.190000,1.960000,0.000000,103.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.001000,-0.001000,0.010000,FlatInitial
03:18:44.813 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.950000,0.000000,100.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.003000,0.001000,-0.001000,FlatInitial
03:18:44.913 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.200000,1.950000,0.000000,105.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,-0.001000,-0.005000,-0.004000,FlatInitial
03:18:45.013 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.930000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.001000,-0.001000,0.001000,FlatInitial
03:18:45.113 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.210000,1.920000,0.000000,103.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,-0.001000,0.000000,0.005000,FlatInitial
03:18:45.214 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.210000,1.920000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.000000,0.004000,0.000000,FlatInitial
03:18:45.313 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.200000,1.950000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,-0.004000,0.004000,0.006000,FlatInitial
03:18:45.413 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.200000,1.940000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.003000,-0.003000,-0.001000,FlatInitial
03:18:45.513 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.930000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.000000,-0.001000,-0.001000,FlatInitial
03:18:45.613 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.200000,1.950000,0.000000,104.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.000000,0.000000,-0.007000,FlatInitial
03:18:45.714 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.210000,1.970000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.002000,0.008000,0.000000,FlatInitial
03:18:45.814 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.190000,1.990000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.005000,0.002000,-0.009000,FlatInitial
03:18:45.914 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.200000,1.950000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,-0.004000,-0.008000,-0.006000,FlatInitial
03:18:46.014 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.200000,1.950000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.000000,0.000000,0.000000,FlatInitial
03:18:46.115 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,1.210000,1.950000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040924,-4.856735,0.000000,0.010000,0.011000,-0.023000,FlatInitial
03:18:46.216 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.200000,1.970000,0.000000,103.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.009000,0.004000,-0.007000,FlatInitial
03:18:46.316 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.190000,1.970000,0.000000,103.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.012000,0.003000,-0.014000,FlatInitial
03:18:46.417 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.190000,1.960000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.004000,0.000000,0.005000,FlatInitial
03:18:46.516 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.190000,1.940000,0.000000,105.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.010000,0.001000,-0.013000,FlatInitial
03:18:46.616 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.190000,1.960000,0.000000,100.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.000000,0.000000,-0.009000,FlatInitial
03:18:46.717 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.190000,1.960000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.004000,0.003000,0.003000,FlatInitial
03:18:46.816 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.190000,1.990000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.001000,0.001000,-0.007000,FlatInitial
03:18:46.917 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.190000,1.990000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.001000,0.004000,-0.003000,FlatInitial
03:18:47.017 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.180000,2.010000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.007000,-0.003000,0.001000,FlatInitial
03:18:47.118 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.190000,1.980000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.000000,0.000000,-0.001000,FlatInitial
03:18:47.218 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,1.180000,1.990000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.004000,-0.002000,0.007000,FlatInitial
03:18:47.319 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,1.170000,1.990000,0.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.000000,0.000000,-0.007000,FlatInitial
03:18:47.419 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,1.170000,1.970000,0.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.001000,0.002000,-0.001000,FlatInitial
03:18:47.520 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.070000,1.180000,1.970000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,0.004000,-0.004000,0.002000,FlatInitial
03:18:47.621 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.170000,1.970000,2.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.004000,-0.005000,0.018000,FlatInitial
03:18:47.721 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.170000,1.930000,2.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.002000,0.006000,0.013000,FlatInitial
03:18:47.822 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,1.180000,1.960000,2.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,44.040802,-4.856735,0.000000,-0.002000,-0.004000,0.012000,FlatInitial
