Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
08:32:49.353 PM 02/15/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.050000,2.280000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-29.938889,0.099609,0.000000,0.001000,0.000000,0.003000,FlatInitial
08:32:49.454 PM 02/15/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-60.791016,12.451172,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.040000,2.270000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.006836,0.000000,-29.938889,0.099487,0.000000,0.017000,0.038000,0.023000,FlatInitial
08:32:49.555 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1044.140625,1109.326172,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.040000,2.170000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.004944,0.000000,-29.938889,0.099243,0.000000,-0.001000,0.016000,-0.012000,FlatInitial
08:32:49.655 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3298.388672,3143.115234,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.050000,1.750000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.024277,-0.016144,0.000000,-29.938217,0.098953,0.000000,0.082000,0.012000,0.033000,FlatInitial
08:32:49.756 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4520.361328,4785.205078,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.100000,1.550000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.076889,0.009598,0.000000,-29.935562,0.098892,0.000000,0.101000,0.018000,0.004000,FlatInitial
08:32:49.857 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5544.140625,5632.031250,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.060000,1.490000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.012817,0.030426,0.000000,-29.933517,0.100601,0.000000,0.049000,-0.065000,0.212000,FlatInitial
08:32:49.958 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5960.742188,6010.546875,-6000.000000,-6000.000000,Speed,Speed,-0.130000,0.940000,1.610000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.023682,0.000000,-29.933060,0.101395,0.000000,0.068000,0.122000,0.105000,FlatInitial
08:32:50.059 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6065.039062,6040.429688,-6000.000000,-6000.000000,Speed,Speed,-0.190000,0.950000,1.680000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.041870,0.127136,0.000000,-29.931854,0.105804,0.000000,0.056000,0.107000,0.182000,FlatInitial
08:32:50.158 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6073.242188,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.180000,1.020000,1.890000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.128891,0.213318,0.000000,-29.927277,0.114624,0.000000,0.088000,0.078000,0.171000,FlatInitial
08:32:50.259 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6053.906250,5985.351562,-6000.000000,-6000.000000,Speed,Speed,-0.170000,1.120000,1.900000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.232300,0.012421,0.000000,-29.917709,0.117035,0.000000,0.109000,-0.004000,0.201000,FlatInitial
