Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:45:28.087 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,-13.330078,4000.000000,4000.000000,Speed,Speed,-0.020000,0.820000,2.340000,3.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-5.556412,-16.312485,0.000000,0.000000,-0.001000,0.005000,FlatInitial,ResetBack,0
08:45:28.188 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,718.505859,-603.222656,4000.000000,4000.000000,Speed,Speed,-0.040000,0.800000,2.350000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.001129,0.010406,0.000000,-5.556366,-16.312363,0.000000,-0.002000,0.015000,0.021000,FlatInitial,ResetBack,0
08:45:28.290 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,2361.035156,-2149.804688,4000.000000,4000.000000,Speed,Speed,-0.060000,0.800000,2.390000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.001511,-0.015656,0.000000,-5.555435,-16.311798,0.000000,-0.019000,-0.022000,-0.010000,FlatInitial,ResetBack,0
08:45:28.391 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3455.273438,-3280.810547,4000.000000,4000.000000,Speed,Speed,-0.080000,0.780000,2.360000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.001511,-0.015656,0.000000,-5.555435,-16.311798,0.000000,-0.052000,-0.014000,0.006000,FlatInitial,ResetBack,1
08:45:28.492 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3869.677734,-3778.417969,4000.000000,4000.000000,Speed,Speed,-0.080000,0.800000,2.430000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.010162,0.000000,-5.556229,-16.313934,0.000000,0.043000,-0.062000,0.120000,FlatInitial,ResetForward,1
08:45:28.592 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3953.320312,-3860.156250,4000.000000,4000.000000,Speed,Speed,-0.090000,0.830000,2.470000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.000198,-0.003525,0.000000,-5.556244,-16.313873,0.000000,0.008000,-0.038000,-0.002000,FlatInitial,ResetForward,1
08:45:28.693 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3958.300781,-3858.251953,4000.000000,4000.000000,Speed,Speed,-0.140000,0.800000,2.400000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000198,-0.003525,0.000000,-5.556244,-16.313873,0.000000,0.008000,-0.038000,-0.002000,FlatInitial,ResetForward,1
08:45:28.794 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3959.619141,-3878.173828,4000.000000,4000.000000,Speed,Speed,-0.140000,0.800000,2.400000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.011505,-0.001572,0.000000,-5.557465,-16.314682,0.000000,0.032000,-0.013000,0.079000,FlatInitial,ResetForward,1
08:45:28.896 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3968.408203,-3917.724609,4000.000000,4000.000000,Speed,Speed,-0.070000,0.810000,2.260000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.015381,0.000000,-5.557816,-16.314270,0.000000,0.004000,0.055000,0.050000,FlatInitial,ResetForward,1
08:45:28.999 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3983.203125,-3954.785156,4000.000000,4000.000000,Speed,Speed,-0.060000,0.830000,2.430000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.001099,0.000000,-5.558029,-16.313843,0.000000,0.016000,-0.016000,-0.078000,FlatInitial,ResetForward,1
08:45:29.098 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.507812,-3977.783203,4000.000000,4000.000000,Speed,Speed,-0.060000,0.830000,2.430000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.001099,0.000000,-5.558029,-16.313843,0.000000,0.016000,-0.016000,-0.078000,FlatInitial,ResetForward,1
08:45:29.199 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.634766,-3987.011719,4000.000000,4000.000000,Speed,Speed,-0.160000,0.860000,2.260000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.025406,0.000000,0.000000,-5.558701,-16.313614,0.000000,-0.023000,0.061000,0.052000,FlatInitial,ResetForward,0
