Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:58:08.380 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,3.369141,-0.292969,4000.000000,4000.000000,Speed,Speed,-2.750000,1.090000,1.450000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.005066,-0.004547,0.000000,0.001000,0.001000,-0.002000,FlatInitial,Hold,0
08:58:08.480 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,245.800781,-371.337891,4000.000000,4000.000000,Speed,Speed,-2.760000,1.090000,1.220000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.001297,0.000000,0.000000,-0.005035,-0.004547,0.000000,-0.040000,-0.037000,0.023000,FlatInitial,Hold,0
08:58:08.580 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,12.597656,-91.845703,4000.000000,4000.000000,Speed,Speed,-2.900000,1.090000,1.380000,3.000000,105.000000,1,0,-0.000000,0.000000,1,-0.006210,-0.005234,0.000000,-0.005417,-0.004684,0.000000,0.014000,0.026000,-0.088000,FlatInitial,Hold,0
08:58:08.682 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.585938,-0.439453,4000.000000,4000.000000,Speed,Speed,-2.900000,1.090000,1.380000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.012177,0.000000,-0.005478,-0.004944,0.000000,-0.019000,-0.028000,0.076000,FlatInitial,Hold,0
08:58:08.783 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.585938,-0.439453,4000.000000,4000.000000,Speed,Speed,-2.880000,1.070000,1.410000,3.000000,134.000000,1,0,-0.000000,0.000000,1,0.000000,-0.000656,0.000000,-0.005051,-0.005951,0.000000,-0.017000,0.025000,-0.029000,FlatInitial,Hold,0
08:58:08.885 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.585938,-0.292969,4000.000000,4000.000000,Speed,Speed,-2.880000,1.100000,1.370000,3.000000,134.000000,1,0,-0.000000,0.000000,1,0.007431,0.000000,0.000000,-0.004944,-0.005844,0.000000,0.008000,-0.034000,0.024000,FlatInitial,Hold,0
08:58:08.985 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.585938,-0.146484,4000.000000,4000.000000,Speed,Speed,-2.880000,1.100000,1.370000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.007538,0.000000,-0.004852,-0.005951,0.000000,-0.015000,0.009000,0.010000,FlatInitial,Hold,0
08:58:09.085 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.585938,-0.146484,4000.000000,4000.000000,Speed,Speed,-2.930000,1.090000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.007538,0.000000,-0.004852,-0.005951,0.000000,0.012000,-0.032000,0.020000,FlatInitial,Hold,0
08:58:09.186 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.439453,-0.292969,4000.000000,4000.000000,Speed,Speed,-2.930000,1.090000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.004700,-0.006210,0.000000,0.002000,0.020000,0.004000,FlatInitial,Hold,0
08:58:09.288 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,11.865234,0.000000,4000.000000,4000.000000,Speed,Speed,-2.850000,1.080000,1.300000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.004700,-0.006058,0.000000,0.016000,0.004000,-0.035000,FlatInitial,Hold,0
