Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:39:51.568 PM 02/17/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-5992.382812,6000.000000,-6000.000000,-6000.000000,Speed,Speed,0.770000,1.770000,2.260000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.014053,-0.147461,0.000000,-7.010345,-16.770157,0.000000,0.025000,-0.070000,-0.072000,FlatInitial,Hold,0
08:39:51.668 PM 02/17/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.370000,1.010000,1.830000,0.000000,46834.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.003000,-0.003000,-0.002000,FlatInitial,ResetBack,0
08:39:51.769 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.010000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.001000,0.002000,FlatInitial,ResetBack,0
08:39:51.869 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,-0.001000,0.001000,-0.001000,FlatInitial,ResetBack,0
08:39:51.969 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.001000,-0.001000,FlatInitial,ResetBack,0
08:39:52.069 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.820000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,-0.001000,-0.002000,0.000000,FlatInitial,ResetBack,0
08:39:52.170 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.990000,1.830000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.002000,0.000000,FlatInitial,ResetBack,0
08:39:52.270 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.002000,0.000000,-0.002000,FlatInitial,ResetBack,0
08:39:52.370 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.820000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.001000,0.000000,0.001000,FlatInitial,ResetBack,0
08:39:52.470 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.820000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.001000,0.003000,FlatInitial,ResetBack,0
08:39:52.570 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.002000,0.002000,FlatInitial,ResetBack,0
08:39:52.670 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.004000,0.000000,FlatInitial,ResetBack,0
08:39:52.770 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0
08:39:52.871 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0
08:39:52.972 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.003000,0.003000,FlatInitial,ResetBack,0
08:39:53.073 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.003000,0.004000,FlatInitial,ResetBack,0
08:39:53.175 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.004000,0.000000,0.002000,FlatInitial,ResetBack,0
08:39:53.275 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.002000,0.000000,FlatInitial,ResetBack,0
08:39:53.376 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:39:53.480 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.001000,0.000000,FlatInitial,ResetBack,0
08:39:53.581 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.990000,1.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:39:53.682 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.990000,1.840000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,-0.002000,-0.002000,0.004000,FlatInitial,ResetBack,0
08:39:53.782 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.001000,0.005000,FlatInitial,ResetBack,0
08:39:53.882 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.000000,0.002000,FlatInitial,ResetBack,0
08:39:53.982 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.001000,0.001000,-0.001000,FlatInitial,ResetBack,0
08:39:54.082 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.003000,0.004000,FlatInitial,ResetBack,0
08:39:54.182 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,-0.002000,0.000000,FlatInitial,ResetBack,0
08:39:54.282 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,-0.001000,-0.003000,0.000000,FlatInitial,ResetBack,0
08:39:54.382 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.840000,0.000000,108.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.001000,0.000000,0.001000,FlatInitial,ResetBack,0
08:39:54.483 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:39:54.583 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.000000,1.830000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-6.939377,-16.872879,0.000000,0.001000,-0.001000,0.000000,FlatInitial,ResetBack,0
