Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:57:17.859 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:17.958 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.059 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.159 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.259 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.359 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.459 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.559 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.660 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
03:57:18.760 PM 02/13/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.660000,2.730000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,3.439697,12.048157,0.000000,-0.001000,0.000000,0.006000,FlatFinal
