Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
06:58:35.210 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.660000,0.940000,1.770000,0.000000,208437.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.871948,-2.916122,0.000000,-0.002000,-0.008000,0.011000,FlatInitial,ResetBack,1
06:58:35.310 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.940000,1.800000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.001495,0.004913,0.000000,0.871994,-2.916061,0.000000,0.014000,0.014000,-0.066000,FlatInitial,ResetForward,1
06:58:35.410 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,0.930000,1.800000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,-0.000336,0.000000,0.872131,-2.915863,0.000000,0.013000,-0.014000,0.016000,FlatInitial,ResetForward,1
06:58:35.510 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,1.900000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.032547,0.000000,0.872131,-2.916779,0.000000,0.019000,-0.018000,0.043000,FlatInitial,ResetForward,1
06:58:35.610 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,0.900000,1.850000,0.000000,102.000000,1,0,-0.000000,0.000000,1,-0.006485,0.002945,0.000000,0.872040,-2.916748,0.000000,0.004000,0.036000,0.013000,FlatInitial,ResetForward,1
06:58:35.712 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,0.940000,2.000000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.001877,0.000000,0.000000,0.872223,-2.916138,0.000000,-0.033000,-0.002000,0.010000,FlatInitial,ResetForward,1
06:58:35.813 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,0.960000,1.930000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.008469,0.000000,0.000000,0.872360,-2.915970,0.000000,0.011000,0.008000,0.016000,FlatInitial,ResetForward,0
06:58:35.913 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.960000,1.770000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.017487,0.000000,0.872559,-2.915512,0.000000,0.005000,0.007000,0.009000,FlatInitial,Reset,0
06:58:36.015 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,0.940000,1.910000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.021591,0.000000,0.872559,-2.915543,0.000000,-0.010000,-0.047000,0.038000,FlatInitial,Hold,0
06:58:36.115 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.070000,0.950000,1.600000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.872559,-2.915817,0.000000,0.003000,0.018000,-0.013000,FlatInitial,Hold,0
