Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:43:38.445 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.330000,1.690000,1.000000,101.000000,1,0,0.000000,0.008928,0,0.000000,0.000000,0.000000,-0.635345,1.000061,0.000000,-0.001000,0.000000,0.006000,FlatInitial
02:43:38.546 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-446.630859,0.146484,-6000.000000,-6000.000000,Speed,Speed,-0.090000,1.350000,1.710000,1.000000,103.000000,1,0,0.000000,0.008928,0,-0.001831,0.000000,0.000000,-0.635376,1.000061,0.000000,0.020000,-0.031000,0.030000,FlatInitial
02:43:38.646 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-2606.396484,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.330000,1.720000,1.000000,102.000000,1,0,0.000000,0.008928,0,0.000000,0.000000,0.000000,-0.635391,0.999969,0.000000,0.015000,0.000000,0.000000,FlatInitial
02:43:38.747 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4204.541016,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.100000,1.300000,1.720000,1.000000,102.000000,1,0,0.000000,0.008928,0,-0.032608,0.000000,0.000000,-0.636261,0.999969,0.000000,-0.016000,0.029000,-0.069000,FlatInitial
02:43:38.847 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5684.179688,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.100000,1.360000,1.750000,1.000000,101.000000,1,0,0.000000,0.008928,0,-0.021896,0.008820,0.000000,-0.636627,1.000259,0.000000,-0.050000,-0.019000,0.116000,FlatInitial
02:43:38.948 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6253.710938,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.330000,1.690000,1.000000,101.000000,1,0,0.000000,0.008928,0,-0.056122,0.002380,0.000000,-0.638824,1.000214,0.000000,0.004000,0.014000,0.129000,FlatInitial
02:43:39.049 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6277.734375,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.330000,1.690000,1.000000,101.000000,1,0,0.000000,0.008928,0,-0.024460,-0.020691,0.000000,-0.640976,0.999969,0.000000,-0.003000,0.032000,0.045000,FlatInitial
02:43:39.150 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6162.890625,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.310000,1.710000,1.000000,107.000000,1,0,0.000000,0.008928,0,-0.052475,-0.020233,0.000000,-0.642685,0.999130,0.000000,-0.043000,0.005000,-0.203000,FlatInitial
02:43:39.250 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6066.210938,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.320000,1.820000,1.000000,102.000000,1,0,0.000000,0.008928,0,-0.088165,0.024353,0.000000,-0.646530,0.999741,0.000000,0.004000,-0.004000,-0.181000,FlatInitial
02:43:39.351 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6038.671875,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.350000,1.800000,1.000000,101.000000,1,0,0.000000,0.008928,0,0.022964,-0.020508,0.000000,-0.645966,0.999557,0.000000,0.028000,-0.032000,-0.078000,FlatInitial
