Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:17:13.851 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.146484,-0.878906,4000.000000,4000.000000,Speed,Speed,-0.910000,0.910000,1.340000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,55.095230,64.878220,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0
07:17:13.952 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,689.941406,-670.019531,4000.000000,4000.000000,Speed,Speed,-0.890000,0.890000,1.330000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,-0.004974,0.000000,55.095230,64.878113,0.000000,0.016000,-0.012000,0.006000,FlatInitial,ResetBack,0
07:17:14.053 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,2538.720703,-2320.751953,4000.000000,4000.000000,Speed,Speed,-0.870000,0.910000,1.310000,3.000000,105.000000,1,0,-0.000000,0.000000,1,0.011047,-0.019470,0.000000,55.095322,64.877304,0.000000,-0.014000,-0.027000,0.062000,FlatInitial,ResetBack,0
07:17:14.154 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3650.683594,-3402.392578,4000.000000,4000.000000,Speed,Speed,-0.910000,0.900000,1.140000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.048141,0.000000,55.095474,64.875931,0.000000,0.041000,-0.011000,0.018000,FlatInitial,ResetBack,0
07:17:14.254 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3926.074219,-3700.488281,4000.000000,4000.000000,Speed,Speed,-0.980000,0.860000,1.110000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.003860,-0.059158,0.000000,55.095764,64.872864,0.000000,-0.075000,-0.035000,-0.007000,FlatInitial,ResetBack,0
07:17:14.354 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3907.177734,-3699.755859,4000.000000,4000.000000,Speed,Speed,-0.940000,0.820000,1.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.004959,-0.059891,0.000000,55.094910,64.869186,0.000000,0.000000,0.077000,0.066000,FlatInitial,ResetBack,0
07:17:14.455 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3881.689453,-3699.169922,4000.000000,4000.000000,Speed,Speed,-0.930000,0.860000,1.120000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.000107,-0.054611,0.000000,55.095154,64.867157,0.000000,-0.038000,-0.015000,0.006000,FlatInitial,ResetBack,0
07:17:14.556 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3890.771484,-3781.347656,4000.000000,4000.000000,Speed,Speed,-0.950000,0.850000,1.220000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.005539,0.025452,0.000000,55.095245,64.867157,0.000000,-0.022000,-0.006000,0.049000,FlatInitial,ResetBack,0
07:17:14.656 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3928.710937,-3876.269531,4000.000000,4000.000000,Speed,Speed,-0.930000,0.860000,1.150000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.011322,0.019012,0.000000,55.095810,64.868195,0.000000,0.001000,-0.020000,0.035000,FlatInitial,ResetBack,0
07:17:14.757 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3964.892578,-3930.908203,4000.000000,4000.000000,Speed,Speed,-0.950000,0.840000,1.150000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.000900,0.008850,0.000000,55.096207,64.868912,0.000000,-0.028000,0.020000,-0.012000,FlatInitial,ResetBack,0
07:17:14.858 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3987.304687,-3966.210937,4000.000000,4000.000000,Speed,Speed,-0.940000,0.790000,1.200000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.030930,0.019547,0.000000,55.095184,64.869598,0.000000,-0.020000,-0.017000,0.001000,FlatInitial,ResetBack,0
07:17:14.958 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.310547,-3967.089844,4000.000000,4000.000000,Speed,Speed,-0.930000,0.770000,1.220000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.025818,0.000000,55.094559,64.871277,0.000000,-0.047000,0.014000,-0.037000,FlatInitial,ResetBack,0
07:17:15.059 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3989.648437,-3961.083984,4000.000000,4000.000000,Speed,Speed,-0.940000,0.790000,1.180000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.019516,0.019760,0.000000,55.094162,64.872040,0.000000,-0.072000,0.008000,0.066000,FlatInitial,ResetBack,0
07:17:15.159 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3988.183594,-3970.019531,4000.000000,4000.000000,Speed,Speed,-0.910000,0.840000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.001221,0.048676,0.000000,55.094009,64.873840,0.000000,-0.027000,-0.068000,-0.010000,FlatInitial,ResetBack,0
07:17:15.259 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.896484,-3988.769531,4000.000000,4000.000000,Speed,Speed,-0.920000,0.910000,1.300000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.001480,0.000000,0.000000,55.094269,64.875946,0.000000,0.016000,0.016000,-0.016000,FlatInitial,ResetBack,0
07:17:15.359 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3995.361328,-3992.871094,4000.000000,4000.000000,Speed,Speed,-0.960000,0.950000,1.310000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004974,-0.002792,0.000000,55.094223,64.875977,0.000000,0.010000,0.027000,-0.020000,FlatInitial,ResetBack,0
07:17:15.460 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.583984,-3989.941406,4000.000000,4000.000000,Speed,Speed,-0.960000,0.960000,1.300000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.038223,-0.009720,0.000000,55.092804,64.875519,0.000000,-0.009000,0.037000,0.009000,FlatInitial,ResetBack,0
07:17:15.560 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4002.099609,-3988.183594,4000.000000,4000.000000,Speed,Speed,-0.950000,0.970000,1.270000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.053162,-0.007385,0.000000,55.090851,64.875168,0.000000,-0.028000,-0.020000,0.022000,FlatInitial,ResetBack,0
07:17:15.663 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4007.373047,-3996.386719,4000.000000,4000.000000,Speed,Speed,-0.950000,0.940000,1.260000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.072540,-0.016586,0.000000,55.088196,64.874619,0.000000,0.004000,-0.041000,-0.045000,FlatInitial,ResetBack,0
07:17:15.763 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.767578,-4005.029297,4000.000000,4000.000000,Speed,Speed,-0.960000,0.950000,1.270000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.009644,-0.027344,0.000000,55.086472,64.873230,0.000000,0.005000,0.032000,-0.065000,FlatInitial,ResetBack,0
07:17:15.865 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4014.404297,-4010.449219,4000.000000,4000.000000,Speed,Speed,-0.970000,0.920000,1.300000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.020035,-0.018631,0.000000,55.085907,64.872284,0.000000,-0.042000,-0.063000,-0.046000,FlatInitial,ResetBack,0
07:17:15.965 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.792969,-4009.423828,4000.000000,4000.000000,Speed,Speed,-0.950000,0.890000,1.290000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.016724,0.000000,55.084183,64.872238,0.000000,-0.003000,-0.051000,-0.063000,FlatInitial,ResetBack,0
07:17:16.067 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.621094,-4008.837891,4000.000000,4000.000000,Speed,Speed,-1.020000,0.930000,1.330000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.006088,0.022247,0.000000,55.084091,64.873306,0.000000,-0.022000,0.028000,-0.016000,FlatInitial,ResetBack,0
07:17:16.168 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.378906,-4010.742187,4000.000000,4000.000000,Speed,Speed,-1.020000,0.930000,1.320000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.021912,0.029343,0.000000,55.083069,64.874725,0.000000,0.008000,0.041000,-0.001000,FlatInitial,ResetBack,0
07:17:16.268 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.378906,-4010.742187,4000.000000,4000.000000,Speed,Speed,-1.030000,1.000000,1.240000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005432,0.024796,0.000000,55.082397,64.876434,0.000000,0.019000,-0.080000,-0.003000,FlatInitial,ResetBack,0
07:17:16.368 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4014.111328,-4019.238281,4000.000000,4000.000000,Speed,Speed,-1.080000,1.080000,1.120000,3.000000,138.000000,1,0,-0.000000,0.000000,1,-0.002136,0.003250,0.000000,55.082352,64.877197,0.000000,-0.038000,-0.082000,0.208000,FlatInitial,ResetBack,0
07:17:16.468 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4012.500000,-4015.283203,4000.000000,4000.000000,Speed,Speed,-1.020000,1.080000,1.130000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.027939,0.010986,0.000000,55.082764,64.877411,0.000000,0.001000,-0.019000,0.028000,FlatInitial,ResetBack,0
07:17:16.572 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4003.271484,-4002.099609,4000.000000,4000.000000,Speed,Speed,-0.990000,1.040000,1.440000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.013229,-0.003082,0.000000,55.083893,64.877533,0.000000,-0.060000,0.002000,-0.049000,FlatInitial,ResetBack,0
07:17:16.672 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.679687,-3996.826172,4000.000000,4000.000000,Speed,Speed,-0.980000,1.140000,1.210000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.045624,0.010925,0.000000,55.085159,64.877396,0.000000,0.004000,-0.025000,-0.024000,FlatInitial,ResetBack,0
07:17:16.773 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3988.476562,-4000.048828,4000.000000,4000.000000,Speed,Speed,-1.050000,1.140000,1.320000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.042465,0.012802,0.000000,55.087906,64.878403,0.000000,0.028000,-0.077000,0.003000,FlatInitial,ResetBack,0
07:17:16.873 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3988.330078,-4006.494141,4000.000000,4000.000000,Speed,Speed,-1.000000,1.140000,1.210000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.051376,0.000427,0.000000,55.089905,64.878387,0.000000,0.011000,0.085000,0.168000,FlatInitial,ResetBack,0
07:17:16.973 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.896484,-4009.423828,4000.000000,4000.000000,Speed,Speed,-1.010000,1.190000,1.260000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.080505,0.018997,0.000000,55.093338,64.879166,0.000000,-0.074000,-0.049000,-0.012000,FlatInitial,ResetBack,0
07:17:17.074 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3996.386719,-4007.666016,4000.000000,4000.000000,Speed,Speed,-1.020000,1.180000,1.290000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.073212,0.008347,0.000000,55.096985,64.879578,0.000000,0.018000,0.080000,-0.033000,FlatInitial,ResetBack,0
07:17:17.174 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4000.195312,-4008.251953,4000.000000,4000.000000,Speed,Speed,-1.000000,1.170000,1.320000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.006165,0.035034,0.000000,55.099365,64.880905,0.000000,-0.028000,0.111000,-0.019000,FlatInitial,ResetBack,0
07:17:17.275 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4006.347656,-4007.666016,4000.000000,4000.000000,Speed,Speed,-1.020000,1.170000,1.310000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.059753,0.000000,55.099045,64.883469,0.000000,-0.026000,0.000000,0.043000,FlatInitial,ResetBack,0
07:17:17.376 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.818359,-4007.226562,4000.000000,4000.000000,Speed,Speed,-1.020000,1.110000,1.250000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.015518,0.000290,0.000000,55.098297,64.884064,0.000000,0.000000,-0.010000,-0.050000,FlatInitial,ResetBack,0
07:17:17.476 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.964844,-4005.908203,4000.000000,4000.000000,Speed,Speed,-1.010000,1.060000,1.300000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.011414,0.004715,0.000000,55.097626,64.884354,0.000000,0.012000,0.049000,-0.063000,FlatInitial,ResetBack,0
