Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
07:43:23.985 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.320000,-0.850000,1.640000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.041809,0.134216,0.000000,0.000000,0.001000,0.011000,FlatInitial
07:43:24.085 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.280000,-0.810000,1.630000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.007217,0.000000,0.000000,0.042007,0.134216,0.000000,-0.010000,-0.006000,0.025000,FlatInitial
07:43:24.186 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.300000,-0.810000,1.620000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,0.005000,-0.003000,0.000000,FlatInitial
07:43:24.286 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.370000,-0.830000,1.630000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,0.000000,0.007000,0.002000,FlatInitial
07:43:24.387 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.370000,-0.820000,1.650000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,0.000000,0.001000,0.005000,FlatInitial
07:43:24.488 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.390000,-0.830000,1.610000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,0.000000,-0.003000,0.012000,FlatInitial
07:43:24.589 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.450000,-0.830000,1.620000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,-0.003000,0.003000,0.000000,FlatInitial
07:43:24.689 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.510000,-0.840000,1.630000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,0.000000,0.000000,0.004000,FlatInitial
07:43:24.789 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.510000,-0.820000,1.640000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134338,0.000000,-0.001000,0.000000,0.000000,FlatInitial
07:43:24.889 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.510000,-0.830000,1.630000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.004120,0.000000,0.042007,0.134445,0.000000,-0.007000,0.000000,0.009000,FlatInitial
07:43:24.989 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.530000,-0.840000,1.620000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.005000,0.010000,0.012000,FlatInitial
07:43:25.089 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.540000,-0.830000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.001000,0.004000,0.009000,FlatInitial
07:43:25.189 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.530000,-0.840000,1.570000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,-0.004000,0.003000,FlatInitial
07:43:25.291 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.530000,-0.860000,1.550000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.002000,0.002000,FlatInitial
07:43:25.391 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.520000,-0.860000,1.540000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.002000,0.001000,0.000000,FlatInitial
07:43:25.492 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.530000,-0.850000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.002000,0.008000,0.011000,FlatInitial
07:43:25.592 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.530000,-0.860000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,-0.003000,0.001000,FlatInitial
07:43:25.693 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.570000,-0.870000,1.580000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.003000,0.004000,-0.003000,FlatInitial
07:43:25.793 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.630000,-0.880000,1.570000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,0.002000,0.006000,FlatInitial
07:43:25.894 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.680000,-0.880000,1.590000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.005000,0.003000,-0.007000,FlatInitial
07:43:25.995 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.730000,-0.870000,1.610000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.005000,0.000000,FlatInitial
07:43:26.095 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.790000,-0.870000,1.610000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.004000,0.005000,FlatInitial
07:43:26.195 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.840000,-0.870000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.001000,0.005000,0.004000,FlatInitial
07:43:26.296 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.830000,-0.860000,1.640000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.001000,0.001000,0.002000,FlatInitial
07:43:26.397 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.830000,-0.870000,1.620000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.001000,0.004000,FlatInitial
07:43:26.497 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.820000,-0.860000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.000000,0.001000,FlatInitial
07:43:26.597 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.820000,-0.860000,1.640000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.004000,0.003000,FlatInitial
07:43:26.697 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.810000,-0.870000,1.640000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.002000,0.001000,FlatInitial
07:43:26.797 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.810000,-0.870000,1.640000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.002000,0.008000,FlatInitial
07:43:26.897 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.820000,-0.870000,1.630000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.003000,0.001000,FlatInitial
07:43:26.997 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.810000,-0.870000,1.630000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.005000,0.009000,FlatInitial
07:43:27.097 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.860000,-0.890000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,-0.005000,0.007000,FlatInitial
07:43:27.197 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.050000,-0.890000,1.590000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.005000,-0.004000,0.000000,FlatInitial
07:43:27.297 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.400000,-0.870000,1.590000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.005000,-0.005000,0.000000,FlatInitial
07:43:27.397 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.840000,-0.830000,1.600000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,-0.001000,0.004000,FlatInitial
07:43:27.498 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.450000,-0.820000,1.600000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.005000,0.004000,0.000000,FlatInitial
07:43:27.599 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.900000,-0.810000,1.640000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.019000,0.015000,FlatInitial
07:43:27.699 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.140000,-0.800000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.000000,-0.001000,FlatInitial
07:43:27.799 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.380000,-0.820000,1.690000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.012000,0.002000,0.004000,FlatInitial
07:43:27.899 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.360000,-0.840000,1.700000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,0.000000,0.004000,FlatInitial
07:43:27.999 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.330000,-0.840000,1.690000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.011000,-0.009000,FlatInitial
07:43:28.099 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.290000,-0.830000,1.700000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,-0.003000,-0.009000,FlatInitial
07:43:28.199 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.240000,-0.810000,1.690000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,-0.006000,0.000000,FlatInitial
07:43:28.299 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.230000,-0.820000,1.670000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,-0.007000,0.004000,FlatInitial
07:43:28.399 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.230000,-0.810000,1.680000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.013000,0.015000,FlatInitial
07:43:28.499 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.230000,-0.820000,1.700000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,-0.002000,0.009000,FlatInitial
07:43:28.599 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.220000,-0.810000,1.700000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.001000,0.004000,-0.001000,FlatInitial
07:43:28.699 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.220000,-0.820000,1.690000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.003000,0.006000,FlatInitial
07:43:28.800 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.190000,-0.840000,1.690000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.004000,-0.006000,-0.004000,FlatInitial
07:43:28.900 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.080000,-0.870000,1.680000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.004000,0.010000,FlatInitial
07:43:29.000 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.900000,-0.870000,1.690000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.003000,0.000000,0.000000,FlatInitial
07:43:29.101 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.680000,-0.870000,1.690000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.005000,0.003000,0.001000,FlatInitial
07:43:29.201 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.460000,-0.860000,1.670000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.004000,-0.002000,0.005000,FlatInitial
07:43:29.301 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.290000,-0.860000,1.650000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,-0.003000,0.003000,FlatInitial
07:43:29.401 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.840000,1.640000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.003000,-0.003000,0.003000,FlatInitial
07:43:29.503 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.260000,-0.830000,1.600000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.001000,-0.002000,FlatInitial
07:43:29.603 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.840000,1.650000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.001000,-0.002000,FlatInitial
07:43:29.703 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.250000,-0.830000,1.660000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.005000,0.003000,0.010000,FlatInitial
07:43:29.804 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.250000,-0.820000,1.680000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.004000,0.001000,-0.001000,FlatInitial
07:43:29.904 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.250000,-0.830000,1.690000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.004000,0.004000,0.010000,FlatInitial
07:43:30.004 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.830000,1.690000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.000000,0.001000,FlatInitial
07:43:30.104 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.830000,1.700000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.001000,-0.002000,FlatInitial
07:43:30.205 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.820000,1.700000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.001000,0.006000,FlatInitial
07:43:30.306 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.820000,1.700000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.004000,0.005000,FlatInitial
07:43:30.406 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.820000,1.710000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.002000,0.003000,FlatInitial
07:43:30.507 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.810000,1.710000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.001000,0.008000,-0.005000,FlatInitial
07:43:30.608 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.810000,1.700000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.007000,-0.001000,0.018000,FlatInitial
07:43:30.709 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.240000,-0.820000,1.670000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.001000,0.003000,FlatInitial
07:43:30.810 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.230000,-0.860000,1.640000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.001000,-0.003000,FlatInitial
07:43:30.911 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.230000,-0.840000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,-0.002000,0.002000,0.007000,FlatInitial
07:43:31.011 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.220000,-0.850000,1.580000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.000000,0.002000,FlatInitial
07:43:31.111 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.220000,-0.850000,1.610000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.000000,0.002000,0.002000,FlatInitial
07:43:31.211 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.210000,-0.850000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.004000,0.001000,FlatInitial
07:43:31.312 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.210000,-0.850000,1.590000,3.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.002000,0.001000,0.003000,FlatInitial
07:43:31.412 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.210000,-0.850000,1.620000,3.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.042007,0.134445,0.000000,0.001000,0.004000,0.006000,FlatInitial
07:43:31.512 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.200000,-0.840000,1.620000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.036118,-0.012375,0.000000,0.042603,0.134399,0.000000,0.176000,0.001000,0.140000,FlatInitial
07:43:31.612 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.200000,-0.860000,1.450000,3.000000,107.000000,1,0,0.000000,0.000000,0,0.000000,-0.003159,0.000000,0.045319,0.134567,0.000000,-0.014000,-0.042000,-0.019000,FlatInitial
07:43:31.712 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.190000,-0.840000,1.560000,3.000000,104.000000,1,0,0.000000,0.000000,0,-0.000534,-0.004272,0.000000,0.045471,0.134323,0.000000,0.000000,-0.030000,-0.001000,FlatInitial
07:43:31.812 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.190000,-0.910000,1.400000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.004120,0.000000,0.045212,0.134308,0.000000,0.003000,0.017000,-0.017000,FlatInitial
07:43:31.912 PM 02/11/2016,Autonomous Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-4.190000,-0.970000,1.250000,3.000000,104.000000,1,0,0.000000,0.000000,0,-0.003693,0.000000,0.000000,0.044922,0.134506,0.000000,-0.034000,0.007000,-0.079000,FlatInitial
