Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
10:57:07.301 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.110000,2.940000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451141,-0.796173,0.000000,0.000000,0.004000,0.001000,FlatInitial
10:57:07.401 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.070000,2.950000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,-0.012390,0.000000,0.000000,-1.451416,-0.795929,0.000000,-0.020000,-0.004000,-0.015000,FlatInitial
10:57:07.501 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.070000,1.080000,2.930000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.004000,-0.003000,0.038000,FlatInitial
10:57:07.601 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.090000,2.930000,3.000000,102.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.003000,0.000000,0.021000,FlatInitial
10:57:07.701 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.090000,2.940000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.002000,0.000000,-0.005000,FlatInitial
10:57:07.801 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.090000,2.940000,3.000000,104.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.000000,0.003000,-0.024000,FlatInitial
10:57:07.901 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.070000,1.090000,2.940000,3.000000,103.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.004000,0.001000,-0.006000,FlatInitial
10:57:08.001 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.100000,2.950000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.000000,0.006000,-0.018000,FlatInitial
10:57:08.101 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.100000,2.950000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.001000,-0.002000,-0.002000,FlatInitial
10:57:08.201 AM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.110000,2.950000,3.000000,101.000000,1,0,-0.003038,-0.005022,0,0.000000,0.000000,0.000000,-1.451767,-0.795929,0.000000,0.001000,-0.001000,0.003000,FlatInitial
