Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:30:32.353 PM 02/14/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,2000.244141,-1994.970703,2000.000000,2000.000000,Speed,Speed,-0.100000,1.070000,2.180000,5.000000,102.000000,1,0,-0.001550,0.000558,0,0.017990,0.000000,0.000000,24.824127,4.139343,0.000000,0.026000,0.010000,0.033000,FlatInitial
03:30:32.456 PM 02/14/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.100000,1.070000,2.180000,0.000000,5701045.000000,1,0,-0.001550,0.000558,0,0.017990,0.000000,0.000000,24.824127,4.139343,0.000000,0.026000,0.010000,0.033000,FlatInitial
03:30:32.557 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.170000,1.870000,0.000000,102.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.829208,4.137344,0.000000,-0.002000,-0.002000,0.000000,FlatInitial
03:30:32.658 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.170000,1.870000,0.000000,100.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.829208,4.137344,0.000000,0.000000,0.000000,-0.002000,FlatInitial
03:30:32.758 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.170000,1.870000,0.000000,101.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.829208,4.137344,0.000000,0.000000,0.000000,0.002000,FlatInitial
03:30:32.859 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.880000,0.000000,101.000000,1,0,-0.001550,0.000558,0,-0.005783,0.000000,0.000000,24.829086,4.137344,0.000000,0.004000,-0.005000,-0.001000,FlatInitial
03:30:32.958 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,1.870000,0.000000,103.000000,1,0,-0.001550,0.000558,0,-0.002197,0.000000,0.000000,24.829071,4.137344,0.000000,-0.022000,0.000000,0.011000,FlatInitial
03:30:33.058 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.160000,1.860000,0.000000,101.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.828949,4.137344,0.000000,0.001000,-0.002000,-0.012000,FlatInitial
03:30:33.158 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.870000,0.000000,102.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.828949,4.137344,0.000000,0.006000,0.000000,0.008000,FlatInitial
03:30:33.258 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.870000,0.000000,104.000000,1,0,-0.001550,0.000558,0,0.000000,0.000000,0.000000,24.828949,4.137344,0.000000,-0.004000,0.001000,-0.001000,FlatInitial
