Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:01:12.427 PM 02/16/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-6005.273438,6008.203125,-6000.000000,-6000.000000,Speed,Speed,30.820000,0.920000,1.960000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-2.026047,4.617096,0.000000,-13.494827,43.523453,0.000000,-0.057000,0.177000,0.071000,FlatInitial,Hold,0
07:01:12.528 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,30.810000,0.690000,1.130000,0.000000,20541.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275299,49.713654,0.000000,-0.002000,0.009000,0.016000,FlatInitial,ResetBack,0
07:01:12.628 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.680000,1.180000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.003738,0.000000,-16.275299,49.713699,0.000000,-0.011000,0.028000,0.013000,FlatInitial,ResetBack,1
07:01:12.728 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.720000,1.220000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.003708,0.038162,0.000000,-16.275269,49.714981,0.000000,0.034000,-0.012000,0.001000,FlatInitial,ResetForward,1
07:01:12.828 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.660000,1.140000,0.000000,102.000000,1,0,-0.000000,0.000000,1,-0.001038,0.004028,0.000000,-16.274918,49.716095,0.000000,0.001000,-0.014000,0.023000,FlatInitial,ResetForward,1
07:01:12.928 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.690000,1.150000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.009293,0.000000,0.000000,-16.274582,49.716095,0.000000,-0.020000,-0.001000,-0.012000,FlatInitial,ResetForward,1
07:01:13.028 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.660000,1.220000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.274506,49.716095,0.000000,0.013000,0.031000,0.028000,FlatInitial,ResetForward,1
07:01:13.129 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.660000,1.300000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.021194,0.000000,-16.274506,49.716812,0.000000,0.000000,-0.003000,0.017000,FlatInitial,ResetForward,1
07:01:13.229 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.260000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.274506,49.716812,0.000000,-0.002000,-0.011000,0.000000,FlatInitial,ResetForward,1
07:01:13.329 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.200000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.274506,49.716812,0.000000,-0.001000,-0.009000,0.003000,FlatInitial,ResetForward,0
07:01:13.429 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.700000,1.150000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.016891,0.000000,-16.274506,49.717117,0.000000,-0.005000,0.031000,-0.019000,FlatInitial,Reset,0
07:01:13.529 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.710000,1.120000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.010559,0.006058,0.000000,-16.274307,49.717789,0.000000,-0.014000,-0.067000,0.026000,FlatInitial,Hold,0
07:01:13.630 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,0.670000,1.060000,0.000000,102.000000,1,0,-0.000000,0.000000,1,-0.008621,-0.005112,0.000000,-16.274841,49.717056,0.000000,0.021000,0.029000,0.005000,FlatInitial,Hold,0
07:01:13.730 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,0.670000,1.220000,0.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.274887,49.717087,0.000000,-0.017000,-0.021000,0.024000,FlatInitial,Hold,0
07:01:13.830 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.680000,1.110000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.007248,0.000000,-16.275070,49.716995,0.000000,0.011000,0.023000,-0.010000,FlatInitial,Hold,0
07:01:13.930 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.190000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,-0.009000,-0.012000,-0.002000,FlatInitial,Hold,0
07:01:14.030 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.120000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.002000,0.003000,0.010000,FlatInitial,Hold,0
07:01:14.130 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.690000,1.140000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.004000,-0.002000,0.006000,FlatInitial,Hold,0
07:01:14.230 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.140000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,-0.002000,0.003000,0.004000,FlatInitial,Hold,0
07:01:14.330 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.690000,1.160000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.002000,-0.002000,0.003000,FlatInitial,Hold,0
07:01:14.431 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.140000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.000000,-0.001000,0.005000,FlatInitial,Hold,0
07:01:14.531 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.690000,1.150000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.002000,0.003000,0.006000,FlatInitial,Hold,0
07:01:14.632 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.140000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,-0.001000,0.009000,0.006000,FlatInitial,Hold,0
07:01:14.733 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.160000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.009000,-0.014000,0.008000,FlatInitial,Hold,0
07:01:14.833 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.670000,1.130000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.001000,0.002000,0.008000,FlatInitial,Hold,0
07:01:14.933 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.690000,1.170000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,-0.002000,0.006000,0.006000,FlatInitial,Hold,0
07:01:15.035 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.170000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.003000,0.001000,0.001000,FlatInitial,Hold,0
07:01:15.139 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.160000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.004000,-0.009000,0.008000,FlatInitial,Hold,0
07:01:15.238 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.680000,1.140000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,-0.005000,0.002000,0.004000,FlatInitial,Hold,0
07:01:15.339 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.690000,1.160000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-16.275070,49.717117,0.000000,0.000000,0.000000,0.005000,FlatInitial,Hold,0
