Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:45:04.392 PM 02/16/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-6004.101562,5993.554688,-6000.000000,-6000.000000,Speed,Speed,-1.040000,1.280000,1.260000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.035233,0.437363,0.000000,-58.486130,-53.319901,0.000000,-0.007000,0.121000,-0.020000,FlatInitial,Hold,0
08:45:04.493 PM 02/16/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.040000,1.200000,1.410000,0.000000,355351.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.001000,0.000000,0.006000,FlatInitial,ResetBack,0
08:45:04.596 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,0.002000,0.006000,FlatInitial,ResetBack,0
08:45:04.696 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0
08:45:04.796 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,0.001000,0.007000,FlatInitial,ResetBack,0
08:45:04.897 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,-0.001000,0.000000,0.002000,FlatInitial,ResetBack,0
08:45:04.997 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.410000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,-0.001000,0.001000,0.007000,FlatInitial,ResetBack,0
08:45:05.097 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.410000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,-0.001000,0.001000,0.008000,FlatInitial,ResetBack,0
08:45:05.197 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.410000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.001000,0.000000,0.009000,FlatInitial,ResetBack,0
08:45:05.298 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.410000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0
08:45:05.398 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.210000,1.420000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,-0.001000,0.008000,FlatInitial,ResetBack,0
08:45:05.498 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0
08:45:05.598 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.210000,1.420000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,-0.001000,0.001000,0.006000,FlatInitial,ResetBack,0
08:45:05.698 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.420000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-58.511185,-53.001770,0.000000,0.002000,0.000000,0.005000,FlatInitial,ResetBack,0
