Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:08:43.278 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.585938,0.000000,0.000000,0.000000,Speed,Speed,0.390000,0.840000,2.110000,0.000000,274171.000000,1,0,-0.000000,0.000000,1,0.070618,-0.053574,0.000000,0.033279,-2.173264,0.000000,0.069000,0.096000,-0.060000,FlatInitial,ResetBack,0
08:08:43.378 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.292969,0.000000,0.000000,0.000000,Speed,Speed,-0.170000,0.790000,1.940000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.041199,-0.056244,0.000000,0.035721,-2.175659,0.000000,0.062000,-0.016000,-0.023000,FlatInitial,ResetBack,0
08:08:43.480 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.300000,0.810000,2.130000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.048065,-0.022736,0.000000,0.038681,-2.176163,0.000000,-0.001000,-0.003000,0.068000,FlatInitial,ResetBack,0
08:08:43.580 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.150000,0.830000,1.660000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.039139,-2.176407,0.000000,0.007000,0.009000,-0.062000,FlatInitial,ResetBack,0
08:08:43.680 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.130000,0.860000,1.760000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.008713,0.000000,0.000000,0.039337,-2.176407,0.000000,-0.010000,-0.021000,0.001000,FlatInitial,ResetBack,0
08:08:43.780 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.160000,0.800000,1.940000,0.000000,101.000000,1,0,-0.000000,0.000000,1,-0.006332,-0.018509,0.000000,0.039200,-2.176926,0.000000,0.042000,0.003000,-0.006000,FlatInitial,ResetBack,0
08:08:43.881 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,0.810000,1.880000,0.000000,103.000000,1,0,-0.000000,0.000000,1,-0.003586,0.000000,0.000000,0.039261,-2.177124,0.000000,-0.009000,0.021000,0.011000,FlatInitial,ResetBack,0
08:08:43.981 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.940000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.039124,-2.176956,0.000000,0.006000,0.000000,0.022000,FlatInitial,ResetBack,0
08:08:44.081 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.060000,0.800000,1.960000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.039124,-2.176956,0.000000,0.013000,-0.012000,0.013000,FlatInitial,ResetBack,0
08:08:44.181 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.070000,0.810000,1.940000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.039124,-2.176956,0.000000,-0.004000,-0.012000,0.018000,FlatInitial,ResetBack,0
08:08:44.281 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.070000,0.820000,1.970000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.039124,-2.176956,0.000000,-0.004000,-0.008000,0.003000,FlatInitial,ResetBack,0
