Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:14:18.952 PM 02/13/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,2000.000000,2000.000000,Speed,Speed,-0.450000,0.410000,2.390000,5.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.053 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,13744.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.153 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,100.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.253 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.354 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.454 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,100.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.553 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.653 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.753 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
03:14:19.853 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.450000,0.410000,2.390000,0.000000,101.000000,1,0,-0.003968,-0.000248,0,0.000000,0.000000,0.000000,0.063019,-0.116623,0.000000,-0.002000,0.003000,0.009000,FlatInitial
