Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
12:47:39.522 PM 02/13/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.410000,1.150000,2.650000,3.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:39.623 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,11004117.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:39.723 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:39.823 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:39.923 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.023 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.123 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.223 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,103.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.323 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,103.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.423 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.523 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.623 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.723 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.823 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:40.924 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.024 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.124 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.224 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.324 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.424 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.524 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.624 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.724 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,103.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.824 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:41.924 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:42.024 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
12:47:42.124 PM 02/13/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.410000,1.150000,2.650000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,-0.048370,-0.000076,0.000000,-0.573059,0.506058,0.000000,0.037000,-0.005000,0.061000,FlatInitial
