Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:12:57.188 PM 02/17/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,4002.978516,-4009.130859,4000.000000,4000.000000,Speed,Speed,-16.100000,0.770000,1.360000,3.000000,100.000000,1,0,-0.000000,0.000000,1,-0.020752,-0.017319,0.000000,24.325287,-12.088852,0.000000,0.008000,-0.123000,0.004000,FlatInitial,Hold,0
08:12:57.293 PM 02/17/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.970000,0.000000,116741.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.002000,0.004000,FlatInitial,ResetBack,0
08:12:57.393 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.970000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:12:57.493 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,-0.001000,0.002000,FlatInitial,ResetBack,0
08:12:57.592 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:12:57.693 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.970000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.001000,0.002000,FlatInitial,ResetBack,0
08:12:57.793 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.001000,0.001000,FlatInitial,ResetBack,0
08:12:57.892 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.020000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.002000,0.000000,0.008000,FlatInitial,ResetBack,0
08:12:57.992 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.020000,0.980000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,0.000000,0.003000,FlatInitial,ResetBack,0
08:12:58.093 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.002000,0.001000,0.003000,FlatInitial,ResetBack,0
08:12:58.193 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,0.000000,0.001000,FlatInitial,ResetBack,0
08:12:58.293 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.980000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.002000,0.002000,0.003000,FlatInitial,ResetBack,0
08:12:58.393 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.020000,0.980000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0
08:12:58.493 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.020000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.002000,-0.002000,FlatInitial,ResetBack,0
08:12:58.593 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.020000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,0.000000,0.000000,FlatInitial,ResetBack,0
08:12:58.693 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.002000,-0.003000,0.006000,FlatInitial,ResetBack,0
08:12:58.793 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.990000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0
08:12:58.894 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.990000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.001000,0.001000,FlatInitial,ResetBack,0
08:12:58.997 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.990000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.002000,0.000000,FlatInitial,ResetBack,0
08:12:59.097 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.030000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:12:59.197 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,0.990000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.004000,-0.001000,FlatInitial,ResetBack,0
08:12:59.298 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.000000,0.004000,FlatInitial,ResetBack,0
08:12:59.398 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0
08:12:59.498 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,-0.002000,0.002000,FlatInitial,ResetBack,0
08:12:59.603 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:12:59.702 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,-0.001000,0.002000,FlatInitial,ResetBack,0
08:12:59.803 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.030000,0.990000,0.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.003000,0.003000,FlatInitial,ResetBack,0
08:12:59.904 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.020000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.001000,0.002000,0.000000,FlatInitial,ResetBack,0
08:13:00.007 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.020000,1.000000,0.000000,118.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0
08:13:00.108 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.002000,0.000000,0.000000,FlatInitial,ResetBack,0
08:13:00.208 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.030000,1.000000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.000000,-0.001000,FlatInitial,ResetBack,0
08:13:00.309 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,0.990000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.002000,0.000000,0.000000,FlatInitial,ResetBack,0
08:13:00.409 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.040000,0.990000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.001000,0.001000,FlatInitial,ResetBack,0
08:13:00.511 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,0.990000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:13:00.611 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,0.990000,2.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.002000,0.004000,FlatInitial,ResetBack,0
08:13:00.711 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.050000,0.990000,2.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.001000,0.002000,0.000000,FlatInitial,ResetBack,0
08:13:00.811 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.040000,0.990000,2.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.002000,0.000000,0.001000,FlatInitial,ResetBack,0
08:13:00.911 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.040000,0.990000,2.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0
08:13:01.011 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.040000,0.990000,2.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,-0.001000,0.002000,FlatInitial,ResetBack,0
08:13:01.111 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.040000,0.990000,2.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,-0.002000,0.000000,0.000000,FlatInitial,ResetBack,0
08:13:01.212 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.030000,0.980000,2.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:13:01.313 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.030000,0.990000,2.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0
08:13:01.413 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.030000,0.990000,2.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.002000,FlatInitial,ResetBack,0
08:13:01.514 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.020000,0.990000,2.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0
08:13:01.615 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.020000,0.990000,2.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.002000,FlatInitial,ResetBack,0
08:13:01.714 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.030000,0.990000,2.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,24.334503,-12.098053,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0
