Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
06:54:03.354 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-163.183594,107.519531,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.700000,1.820000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.008530,0.000000,0.000000,-0.072220,0.044785,0.000000,0.008000,0.022000,0.015000,FlatInitial,Hold,0
06:54:03.454 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-1653.369141,1544.824219,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.690000,1.800000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.001907,0.000000,0.000000,-0.072159,0.044891,0.000000,-0.004000,0.000000,0.058000,FlatInitial,Hold,0
06:54:03.555 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3301.318359,3195.849609,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.670000,1.750000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000809,0.000000,0.000000,-0.072235,0.044601,0.000000,0.048000,-0.003000,0.020000,FlatInitial,Hold,0
06:54:03.658 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4602.832031,4522.558594,-6000.000000,-6000.000000,Speed,Speed,-0.660000,0.660000,1.740000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005951,-0.007339,0.000000,-0.072083,0.044388,0.000000,-0.072000,-0.097000,0.084000,FlatInitial,Hold,0
06:54:03.757 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5310.351562,5396.484375,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.640000,1.770000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.001831,-0.031906,0.000000,-0.072739,0.042984,0.000000,0.019000,0.065000,-0.104000,FlatInitial,Hold,0
06:54:03.858 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5739.843750,5396.484375,-6000.000000,-6000.000000,Speed,Speed,-0.680000,0.710000,1.770000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.007935,0.014603,0.000000,-0.071884,0.042786,0.000000,-0.068000,0.032000,0.061000,FlatInitial,Hold,0
06:54:03.957 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5739.843750,5780.273438,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.650000,1.810000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.038864,0.000000,0.000000,-0.072952,0.043610,0.000000,-0.048000,-0.008000,0.241000,FlatInitial,Hold,0
06:54:04.057 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5881.640625,5780.273438,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.630000,1.810000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.063187,-0.034760,0.000000,-0.075668,0.042953,0.000000,-0.004000,-0.088000,0.181000,FlatInitial,Hold,0
06:54:04.158 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5909.765625,5802.539062,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.690000,1.770000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.114349,0.000000,0.000000,-0.079895,0.041901,0.000000,-0.087000,0.011000,-0.011000,FlatInitial,Hold,0
06:54:04.259 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5933.203125,5845.312500,-6000.000000,-6000.000000,Speed,Speed,-0.670000,0.670000,1.750000,1.000000,104.000000,1,0,-0.000000,0.000000,1,-0.193741,0.033936,0.000000,-0.087799,0.042496,0.000000,-0.069000,0.063000,-0.025000,FlatInitial,Hold,0
