Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:25:20.492 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,45.849609,-48.046875,4000.000000,4000.000000,Speed,Speed,-0.530000,0.910000,2.090000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,56.717316,64.985168,0.000000,0.012000,-0.007000,-0.008000,FlatInitial,ResetBack,0
07:25:20.595 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,1340.917969,-1253.613281,4000.000000,4000.000000,Speed,Speed,-0.520000,0.920000,1.950000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.008682,0.000000,56.717468,64.985352,0.000000,-0.019000,0.025000,0.010000,FlatInitial,ResetBack,0
07:25:20.695 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,2970.996094,-2789.648438,4000.000000,4000.000000,Speed,Speed,-0.370000,0.890000,1.490000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.004044,0.005692,0.000000,56.717499,64.985703,0.000000,0.065000,-0.012000,0.018000,FlatInitial,ResetBack,0
07:25:20.795 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3751.464844,-3582.568359,4000.000000,4000.000000,Speed,Speed,-0.330000,0.950000,1.340000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.024643,-0.001755,0.000000,56.718521,64.986115,0.000000,-0.025000,-0.060000,0.042000,FlatInitial,ResetBack,0
07:25:20.895 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3935.449219,-3713.964844,4000.000000,4000.000000,Speed,Speed,-0.410000,0.950000,1.120000,3.000000,106.000000,1,0,-0.000000,0.000000,1,0.030228,-0.009430,0.000000,56.719452,64.985657,0.000000,-0.006000,0.022000,0.011000,FlatInitial,ResetBack,0
07:25:20.996 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3939.990234,-3690.380859,4000.000000,4000.000000,Speed,Speed,-0.420000,0.910000,1.210000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.006851,0.007889,0.000000,56.720551,64.985641,0.000000,-0.014000,0.012000,0.037000,FlatInitial,ResetBack,0
07:25:21.097 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3921.826172,-3690.380859,4000.000000,4000.000000,Speed,Speed,-0.360000,0.900000,1.160000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000122,-0.005600,0.000000,56.720627,64.985748,0.000000,0.003000,0.044000,-0.033000,FlatInitial,ResetBack,0
07:25:21.198 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3930.615234,-3831.591797,4000.000000,4000.000000,Speed,Speed,-0.400000,0.930000,1.230000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.014923,0.001617,0.000000,56.721451,64.986115,0.000000,-0.011000,-0.015000,0.018000,FlatInitial,ResetBack,0
07:25:21.299 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3956.396484,-3908.935547,4000.000000,4000.000000,Speed,Speed,-0.400000,0.930000,1.240000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.003967,-0.000183,0.000000,56.721497,64.986191,0.000000,-0.027000,-0.006000,-0.010000,FlatInitial,ResetBack,0
07:25:21.399 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3977.050781,-3944.677734,4000.000000,4000.000000,Speed,Speed,-0.380000,0.930000,1.220000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.012146,0.006271,0.000000,56.721725,64.986176,0.000000,-0.046000,-0.093000,0.012000,FlatInitial,ResetBack,0
07:25:21.508 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3987.451172,-3953.613281,4000.000000,4000.000000,Speed,Speed,-0.400000,0.890000,1.170000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.007370,-0.010605,0.000000,56.722122,64.986084,0.000000,0.026000,0.031000,0.007000,FlatInitial,ResetBack,0
07:25:21.600 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3993.457031,-3946.728516,4000.000000,4000.000000,Speed,Speed,-0.380000,0.890000,1.160000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.010132,-0.037842,0.000000,56.722839,64.984848,0.000000,0.000000,0.084000,-0.019000,FlatInitial,ResetBack,0
07:25:21.706 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.291016,-3946.728516,4000.000000,4000.000000,Speed,Speed,-0.390000,0.890000,1.190000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.025696,0.000000,56.722839,64.983505,0.000000,-0.013000,-0.043000,0.055000,FlatInitial,ResetBack,0
07:25:21.807 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3998.291016,-3947.021484,4000.000000,4000.000000,Speed,Speed,-0.390000,0.830000,1.200000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.024124,0.000000,0.000000,56.721848,64.983032,0.000000,0.002000,-0.002000,-0.061000,FlatInitial,ResetBack,0
07:25:21.911 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4004.443359,-3970.751953,4000.000000,4000.000000,Speed,Speed,-0.380000,0.820000,1.170000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002304,-0.009659,0.000000,56.721817,64.982910,0.000000,0.018000,-0.054000,0.033000,FlatInitial,ResetBack,0
07:25:22.012 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.029297,-3996.826172,4000.000000,4000.000000,Speed,Speed,-0.380000,0.770000,1.110000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.012711,0.000000,56.721558,64.982544,0.000000,-0.045000,0.037000,0.051000,FlatInitial,ResetBack,0
07:25:22.113 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.029297,-3995.800781,4000.000000,4000.000000,Speed,Speed,-0.370000,0.760000,1.070000,3.000000,102.000000,1,0,-0.000000,0.000000,1,-0.004211,-0.009964,0.000000,56.721298,64.982101,0.000000,-0.038000,-0.007000,0.023000,FlatInitial,ResetBack,0
07:25:22.214 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4013.085937,-3995.800781,4000.000000,4000.000000,Speed,Speed,-0.370000,0.760000,0.980000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.014618,0.000000,56.721115,64.981827,0.000000,0.013000,0.009000,0.032000,FlatInitial,ResetBack,0
07:25:22.316 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4011.621094,-3997.119141,4000.000000,4000.000000,Speed,Speed,-0.370000,0.780000,0.970000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.011429,-0.005707,0.000000,56.721359,64.981628,0.000000,0.015000,-0.020000,0.054000,FlatInitial,ResetBack,0
07:25:22.416 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.984375,-4006.347656,4000.000000,4000.000000,Speed,Speed,-0.380000,0.820000,0.940000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.016312,-0.007706,0.000000,56.721786,64.981308,0.000000,0.011000,0.000000,-0.054000,FlatInitial,ResetBack,0
07:25:22.516 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4008.105469,-4006.347656,4000.000000,4000.000000,Speed,Speed,-0.370000,0.860000,0.870000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.003647,-0.021408,0.000000,56.722580,64.980347,0.000000,0.031000,0.048000,-0.050000,FlatInitial,ResetBack,0
07:25:22.616 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4005.908203,-4010.595703,4000.000000,4000.000000,Speed,Speed,-0.370000,0.860000,0.920000,3.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000717,0.000000,56.722794,64.980179,0.000000,-0.002000,0.012000,-0.047000,FlatInitial,ResetBack,0
07:25:22.716 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.074219,-4009.570312,4000.000000,4000.000000,Speed,Speed,-0.370000,0.880000,0.950000,3.000000,103.000000,1,0,-0.000000,0.000000,1,-0.013824,-0.007309,0.000000,56.722412,64.979980,0.000000,-0.022000,-0.013000,0.014000,FlatInitial,ResetBack,0
07:25:22.816 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,4001.074219,-4007.080078,4000.000000,4000.000000,Speed,Speed,-0.360000,0.880000,1.000000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.015656,-0.003113,0.000000,56.721771,64.979843,0.000000,-0.003000,0.040000,-0.046000,FlatInitial,ResetBack,0
07:25:22.916 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3987.451172,-4010.302734,4000.000000,4000.000000,Speed,Speed,-0.360000,0.880000,1.040000,3.000000,101.000000,1,0,-0.000000,0.000000,1,-0.008255,-0.013992,0.000000,56.721344,64.979401,0.000000,-0.015000,-0.059000,0.060000,FlatInitial,ResetBack,0
07:25:23.018 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,3987.451172,-4017.041016,4000.000000,4000.000000,Speed,Speed,-0.360000,0.860000,1.080000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.024719,0.000000,56.721085,64.977875,0.000000,-0.006000,-0.023000,0.018000,FlatInitial,ResetBack,0
