Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
07:01:48.834 PM 02/15/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.100000,1.260000,1.000000,100.000000,1,0,-0.000062,-0.003038,0,0.000000,0.000000,0.000000,-0.005859,0.357162,0.000000,0.000000,0.001000,0.007000,FlatInitial
07:01:48.935 PM 02/15/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.080000,1.200000,1.000000,103.000000,1,0,-0.000062,-0.003038,0,0.002426,0.000000,0.000000,-0.005753,0.357162,0.000000,-0.002000,0.014000,-0.011000,FlatInitial
07:01:49.035 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.170000,1.130000,1.340000,1.000000,100.000000,1,0,-0.000062,-0.003038,0,0.000000,0.000000,0.000000,-0.005615,0.357437,0.000000,0.005000,0.010000,-0.024000,FlatInitial
07:01:49.135 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.450000,1.150000,1.300000,1.000000,101.000000,1,0,-0.000062,-0.003038,0,0.000977,-0.002014,0.000000,-0.005753,0.357574,0.000000,0.028000,-0.006000,0.044000,FlatInitial
07:01:49.236 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.510000,1.080000,1.190000,1.000000,101.000000,1,0,-0.000062,-0.003038,0,0.001587,-0.008865,0.000000,-0.005478,0.357315,0.000000,-0.001000,-0.009000,0.029000,FlatInitial
07:01:49.337 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.420000,1.090000,1.250000,1.000000,101.000000,1,0,-0.000062,-0.003038,0,0.006516,-0.010986,0.000000,-0.005310,0.357101,0.000000,-0.015000,-0.005000,-0.001000,FlatInitial
07:01:49.437 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.360000,1.070000,1.180000,1.000000,101.000000,1,0,-0.000062,-0.003038,0,0.000000,0.000000,0.000000,-0.005447,0.357101,0.000000,0.020000,0.001000,0.003000,FlatInitial
07:01:49.537 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.420000,1.100000,1.290000,1.000000,106.000000,1,0,-0.000062,-0.003038,0,-0.003464,0.011261,0.000000,-0.005249,0.357330,0.000000,-0.022000,0.021000,0.016000,FlatInitial
07:01:49.637 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.420000,1.090000,1.310000,1.000000,100.000000,1,0,-0.000062,-0.003038,0,0.000000,0.000000,0.000000,-0.005432,0.357666,0.000000,0.004000,0.002000,0.000000,FlatInitial
07:01:49.737 PM 02/15/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.370000,1.080000,1.300000,1.000000,103.000000,1,0,-0.000062,-0.003038,0,0.000000,-0.006378,0.000000,-0.005432,0.357574,0.000000,0.015000,-0.001000,0.006000,FlatInitial
