Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:37:31.534 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.130000,1.580000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-64.134476,-56.314896,0.000000,0.000000,0.001000,0.007000,FlatInitial,Hold,0
08:37:31.634 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-84.814453,89.355469,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.120000,1.490000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.005493,-0.005707,0.000000,-64.134338,-56.314957,0.000000,-0.004000,-0.039000,0.009000,FlatInitial,Hold,0
08:37:31.734 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1393.652344,1291.552734,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.120000,1.460000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.010651,-0.016052,0.000000,-64.134155,-56.315643,0.000000,-0.007000,0.008000,0.027000,FlatInitial,Hold,0
08:37:31.835 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3027.685547,2754.931641,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.100000,1.410000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000687,-0.007309,0.000000,-64.134171,-56.315933,0.000000,0.055000,0.023000,0.087000,FlatInitial,Hold,0
08:37:31.936 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4382.226562,3786.914062,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.100000,1.430000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.004211,-0.034683,0.000000,-64.134048,-56.316605,0.000000,-0.028000,-0.086000,0.081000,FlatInitial,Hold,0
08:37:32.036 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5293.359375,4879.687500,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.110000,1.450000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.046524,0.000000,-64.133743,-56.318756,0.000000,-0.028000,-0.086000,0.081000,FlatInitial,Hold,0
08:37:32.137 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5692.382812,5544.726562,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.120000,1.430000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.033737,0.014297,0.000000,-64.134445,-56.319000,0.000000,-0.030000,0.036000,0.111000,FlatInitial,Hold,0
08:37:32.237 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5922.070312,5777.929688,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.120000,1.730000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.098465,0.084366,0.000000,-64.138062,-56.316467,0.000000,-0.088000,0.019000,0.039000,FlatInitial,Hold,0
08:37:32.337 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6022.265625,5848.828125,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.160000,1.700000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.143433,0.006317,0.000000,-64.144516,-56.315598,0.000000,-0.089000,0.032000,0.082000,FlatInitial,Hold,0
08:37:32.437 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6055.664062,5883.398438,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.070000,1.740000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.249176,-0.041306,0.000000,-64.156876,-56.315918,0.000000,-0.089000,0.032000,0.082000,FlatInitial,Hold,0
08:37:32.537 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6052.734375,5913.281250,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.070000,1.520000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.006073,-0.115829,0.000000,-64.165100,-56.320297,0.000000,-0.090000,-0.078000,0.015000,FlatInitial,Hold,0
08:37:32.637 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6037.500000,5944.921875,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.060000,1.230000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.165787,0.000000,-64.165771,-56.327942,0.000000,-0.047000,-0.055000,-0.011000,FlatInitial,Hold,0
08:37:32.737 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6025.195312,5964.257812,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.080000,1.160000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.165787,0.000000,-64.165771,-56.327942,0.000000,0.018000,-0.005000,0.063000,FlatInitial,Hold,0
08:37:32.837 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6018.750000,5988.281250,-6000.000000,-6000.000000,Speed,Speed,-0.050000,1.080000,1.160000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.002014,0.003845,0.000000,-64.166153,-56.333069,0.000000,0.010000,-0.029000,0.056000,FlatInitial,Hold,0
08:37:32.938 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6016.406250,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.090000,1.210000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.002014,0.003845,0.000000,-64.166153,-56.333069,0.000000,0.028000,0.032000,0.029000,FlatInitial,Hold,0
08:37:33.038 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6014.648438,6026.953125,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.150000,1.430000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.027588,0.007660,0.000000,-64.165405,-56.332718,0.000000,-0.002000,0.034000,0.078000,FlatInitial,Hold,0
08:37:33.138 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6013.476562,6032.226562,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.150000,1.430000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.056396,0.030289,0.000000,-64.163132,-56.331573,0.000000,0.012000,-0.013000,0.035000,FlatInitial,Hold,0
08:37:33.238 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6013.476562,6029.296875,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.170000,1.540000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.082932,0.000000,0.000000,-64.159515,-56.330460,0.000000,0.050000,0.000000,0.037000,FlatInitial,Hold,0
