Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:10:49.091 PM 02/16/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.070000,0.750000,0.970000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,0.000000,0.001000,0.004000,FlatInitial,Hold,0
07:10:49.194 PM 02/16/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.070000,0.750000,0.970000,0.000000,20897.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,0.000000,0.001000,0.004000,FlatInitial,ResetBack,0
07:10:49.294 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,0.990000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,-0.001000,-0.001000,0.006000,FlatInitial,ResetBack,0
07:10:49.395 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,0.990000,0.000000,108.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,-0.004000,0.001000,0.001000,FlatInitial,ResetBack,0
07:10:49.497 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,1.000000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,0.000000,0.001000,0.004000,FlatInitial,ResetBack,0
07:10:49.598 PM 02/16/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,1.000000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0
07:10:49.698 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,0.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.127960,40.987549,0.000000,0.006000,-0.004000,0.008000,FlatInitial,ResetBack,0
07:10:49.799 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.760000,0.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.001984,0.000000,-19.127960,40.987427,0.000000,0.005000,0.034000,0.000000,FlatInitial,ResetBack,0
07:10:49.900 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.790000,1.030000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.012238,-0.014450,0.000000,-19.127609,40.987442,0.000000,-0.024000,-0.029000,0.016000,FlatInitial,ResetBack,0
07:10:49.999 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.760000,0.910000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000427,0.000000,0.000000,-19.127808,40.987244,0.000000,0.038000,-0.007000,0.011000,FlatInitial,ResetBack,0
