Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:09:40.339 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-144.287109,45.263672,-6000.000000,-6000.000000,Speed,Speed,-0.040000,0.800000,1.830000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,29.187393,-9.242157,0.000000,-0.002000,0.009000,0.000000,FlatInitial,ResetBack,0
08:09:40.442 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-1724.560547,1327.734375,-6000.000000,-6000.000000,Speed,Speed,-0.110000,0.820000,1.560000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.004501,0.000000,29.187393,-9.242218,0.000000,-0.010000,-0.009000,-0.014000,FlatInitial,ResetBack,0
08:09:40.544 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3509.326172,3197.607422,-6000.000000,-6000.000000,Speed,Speed,-0.260000,0.800000,1.540000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.006668,0.016663,0.000000,29.186874,-9.241409,0.000000,0.060000,-0.023000,0.019000,FlatInitial,ResetBack,0
08:09:40.642 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4923.046875,4743.896484,-6000.000000,-6000.000000,Speed,Speed,-0.260000,0.810000,1.380000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.001480,0.000000,0.000000,29.187073,-9.241226,0.000000,0.003000,-0.009000,-0.115000,FlatInitial,ResetBack,0
08:09:40.743 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5633.789062,5586.914062,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.860000,1.290000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.005127,-0.007278,0.000000,29.187149,-9.240875,0.000000,0.037000,-0.087000,0.038000,FlatInitial,ResetBack,0
08:09:40.847 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6024.023438,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.870000,1.270000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.010483,0.000000,0.000000,29.187195,-9.242645,0.000000,-0.044000,0.007000,-0.202000,FlatInitial,ResetBack,0
08:09:40.950 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6083.789062,6048.632812,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.920000,1.280000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.078354,0.030777,0.000000,29.184158,-9.241501,0.000000,-0.033000,0.031000,-0.158000,FlatInitial,ResetBack,0
08:09:41.050 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6070.898438,6012.890625,-6000.000000,-6000.000000,Speed,Speed,-0.230000,0.960000,1.170000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.160919,0.061340,0.000000,29.178024,-9.239319,0.000000,-0.092000,0.096000,-0.088000,FlatInitial,ResetBack,0
08:09:41.153 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6039.257812,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.910000,1.320000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.240158,0.097336,0.000000,29.169601,-9.235733,0.000000,-0.079000,0.038000,-0.065000,FlatInitial,ResetBack,0
08:09:41.253 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6022.265625,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.900000,1.370000,1.000000,104.000000,1,0,-0.000000,0.000000,1,-0.345322,0.149002,0.000000,29.151535,-9.228241,0.000000,-0.106000,-0.009000,0.000000,FlatInitial,ResetBack,0
08:09:41.353 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6017.578125,5984.765625,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.910000,1.390000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.396423,0.003250,0.000000,29.136276,-9.226685,0.000000,-0.041000,0.049000,-0.015000,FlatInitial,ResetBack,0
08:09:41.454 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6012.304688,5988.867188,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.910000,1.420000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.438553,0.000000,0.000000,29.115082,-9.226028,0.000000,-0.043000,-0.009000,0.082000,FlatInitial,ResetBack,0
08:09:41.556 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.718750,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.240000,0.960000,1.240000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.010666,0.000000,29.097107,-9.226242,0.000000,-0.003000,-0.037000,0.084000,FlatInitial,ResetBack,0
08:09:41.657 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.132812,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-0.250000,1.000000,1.100000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.033768,0.000000,29.097107,-9.227417,0.000000,0.001000,-0.044000,0.086000,FlatInitial,ResetBack,0
08:09:41.762 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.250000,1.040000,0.990000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.054932,0.000000,29.097107,-9.229568,0.000000,0.019000,-0.062000,0.098000,FlatInitial,ResetBack,0
