Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:40:19.573 PM 02/14/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,2006.250000,-2004.199219,2000.000000,2000.000000,Speed,Speed,-0.480000,1.160000,1.660000,5.000000,106.000000,1,0,-0.005022,0.013950,0,0.001282,-0.025269,0.000000,24.811111,4.200531,0.000000,0.029000,-0.036000,-0.015000,FlatInitial
03:40:19.677 PM 02/14/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.480000,1.160000,1.660000,0.000000,6288250.000000,1,0,-0.005022,0.013950,0,0.001282,-0.025269,0.000000,24.811111,4.200531,0.000000,0.029000,-0.036000,-0.015000,FlatInitial
03:40:19.776 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.860000,0.000000,101.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.000000,0.000000,0.000000,FlatInitial
03:40:19.876 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.860000,0.000000,105.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.000000,0.000000,-0.001000,FlatInitial
03:40:19.976 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.870000,0.000000,105.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.000000,0.001000,-0.002000,FlatInitial
03:40:20.076 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.870000,0.000000,101.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.000000,0.000000,0.000000,FlatInitial
03:40:20.177 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.870000,0.000000,101.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.000000,0.000000,-0.001000,FlatInitial
03:40:20.278 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.860000,0.000000,101.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.001000,0.000000,0.003000,FlatInitial
03:40:20.378 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.860000,0.000000,102.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.001000,0.002000,0.002000,FlatInitial
03:40:20.479 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,1.860000,0.000000,101.000000,1,0,-0.005022,0.013950,0,0.000000,0.000000,0.000000,24.823074,4.197174,0.000000,0.001000,0.000000,0.001000,FlatInitial
