Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:53:24.765 PM 02/14/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,9896.484375,-8995.312500,9000.000000,9000.000000,Speed,Speed,-2.370000,1.150000,1.580000,4.000000,102.000000,1,0,0.000558,0.000062,0,0.069382,0.334915,0.000000,28.728348,8.952301,0.000000,-0.190000,0.057000,0.043000,FlatInitial
03:53:24.871 PM 02/14/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-3.270000,1.130000,1.780000,0.000000,139174.000000,1,0,0.000558,0.000062,0,0.069382,0.334915,0.000000,28.728348,8.952301,0.000000,-0.190000,0.057000,0.043000,FlatInitial
03:53:24.971 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.130000,1.780000,0.000000,100.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,-0.001000,0.002000,0.000000,FlatInitial
03:53:25.071 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.130000,1.780000,0.000000,106.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.000000,-0.002000,0.000000,FlatInitial
03:53:25.171 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,1.790000,0.000000,103.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.002000,0.000000,0.004000,FlatInitial
03:53:25.272 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,100.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,-0.001000,0.000000,0.004000,FlatInitial
03:53:25.372 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,101.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.002000,-0.003000,-0.002000,FlatInitial
03:53:25.473 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,101.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.002000,-0.001000,0.004000,FlatInitial
03:53:25.573 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,102.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.000000,0.001000,0.002000,FlatInitial
03:53:25.673 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,100.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,-0.002000,0.001000,0.000000,FlatInitial
03:53:25.772 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,102.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.000000,0.001000,0.004000,FlatInitial
03:53:25.873 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.130000,1.790000,0.000000,102.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.000000,-0.003000,0.001000,FlatInitial
03:53:25.973 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,1.790000,0.000000,103.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.000000,0.002000,0.002000,FlatInitial
03:53:26.073 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,1.790000,0.000000,103.000000,1,0,0.000558,0.000062,0,0.000000,0.000000,0.000000,28.758347,9.532578,0.000000,0.001000,0.001000,0.000000,FlatInitial
