Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
08:38:17.811 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.630000,1.410000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022278,0.160873,0.000000,0.000000,0.000000,-0.001000,FlatInitial
08:38:17.912 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.610000,1.410000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022278,0.160873,0.000000,0.006000,-0.003000,0.002000,FlatInitial
08:38:18.013 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.590000,1.390000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022278,0.160873,0.000000,0.000000,0.001000,-0.006000,FlatInitial
08:38:18.114 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.610000,1.390000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022278,0.160873,0.000000,0.004000,0.000000,0.001000,FlatInitial
08:38:18.215 PM 02/11/2016,Teleop Enabled,0,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.560000,1.370000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022278,0.160873,0.000000,0.019000,-0.008000,0.024000,FlatInitial
08:38:18.316 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.560000,1.370000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022232,0.160873,0.000000,0.004000,-0.002000,0.011000,FlatInitial
08:38:18.415 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.580000,1.400000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.022232,0.160873,0.000000,-0.009000,0.006000,-0.010000,FlatInitial
08:38:18.517 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.680000,0.630000,1.400000,3.000000,102.000000,1,0,-0.012152,0.000248,0,-0.022568,-0.036774,0.000000,0.021744,0.159821,0.000000,0.073000,0.009000,0.077000,FlatInitial
08:38:18.620 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.670000,0.590000,1.390000,3.000000,107.000000,1,0,-0.012152,0.000248,0,-0.013382,-0.011124,0.000000,0.021103,0.159546,0.000000,0.059000,0.000000,0.073000,FlatInitial
08:38:18.720 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.400000,3.000000,104.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.001000,-0.001000,-0.021000,FlatInitial
08:38:18.822 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.630000,1.410000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,-0.004000,-0.001000,FlatInitial
08:38:18.923 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.400000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.005000,0.000000,0.007000,FlatInitial
08:38:19.024 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.620000,1.410000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.006000,-0.004000,0.003000,FlatInitial
08:38:19.124 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.410000,3.000000,104.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.004000,0.000000,0.005000,FlatInitial
08:38:19.224 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.600000,1.410000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,0.000000,0.000000,FlatInitial
08:38:19.325 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.410000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,0.002000,-0.004000,FlatInitial
08:38:19.426 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.420000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.004000,0.000000,FlatInitial
08:38:19.526 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.600000,1.430000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.003000,0.001000,FlatInitial
08:38:19.627 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.610000,1.430000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.003000,0.001000,FlatInitial
08:38:19.728 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.660000,0.620000,1.420000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.003000,0.001000,0.002000,FlatInitial
08:38:19.828 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.650000,0.610000,1.420000,3.000000,104.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,0.001000,0.000000,FlatInitial
08:38:19.929 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.650000,0.620000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.007000,0.003000,0.003000,FlatInitial
08:38:20.028 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.650000,0.610000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,0.000000,-0.002000,FlatInitial
08:38:20.129 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.650000,0.620000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,-0.001000,0.000000,FlatInitial
08:38:20.229 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.650000,0.620000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,-0.001000,0.000000,FlatInitial
08:38:20.329 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.620000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.002000,0.001000,-0.003000,FlatInitial
08:38:20.429 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.620000,1.420000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.003000,0.003000,-0.001000,FlatInitial
08:38:20.530 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.620000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.000000,-0.002000,FlatInitial
08:38:20.629 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.620000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,0.000000,0.000000,FlatInitial
08:38:20.730 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.610000,1.420000,3.000000,104.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.000000,0.000000,FlatInitial
08:38:20.830 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.640000,0.600000,1.420000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.004000,0.000000,-0.001000,FlatInitial
08:38:20.930 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.630000,0.610000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.000000,-0.005000,FlatInitial
08:38:21.031 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.630000,0.620000,1.430000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.003000,0.000000,-0.001000,FlatInitial
08:38:21.132 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.630000,0.600000,1.430000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.003000,-0.002000,-0.002000,FlatInitial
08:38:21.232 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.630000,0.610000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,-0.001000,-0.001000,FlatInitial
08:38:21.332 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.630000,0.610000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.001000,0.000000,FlatInitial
08:38:21.432 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.620000,0.610000,1.420000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.009000,0.000000,-0.004000,FlatInitial
08:38:21.533 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.620000,0.610000,1.420000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.005000,-0.005000,0.003000,FlatInitial
08:38:21.633 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.620000,0.590000,1.420000,3.000000,104.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.001000,0.000000,0.001000,FlatInitial
08:38:21.733 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.430000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,-0.001000,0.002000,FlatInitial
08:38:21.834 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.430000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.003000,0.000000,FlatInitial
08:38:21.934 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.430000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.004000,-0.001000,0.006000,FlatInitial
08:38:22.035 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.430000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,0.000000,-0.001000,FlatInitial
08:38:22.136 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.600000,1.430000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,-0.003000,-0.001000,FlatInitial
08:38:22.242 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.610000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.005000,-0.001000,0.001000,FlatInitial
08:38:22.338 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.590000,1.440000,3.000000,101.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.003000,0.003000,-0.002000,FlatInitial
08:38:22.440 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.630000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.006000,-0.001000,0.000000,FlatInitial
08:38:22.539 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.640000,1.440000,3.000000,100.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.001000,0.000000,0.006000,FlatInitial
08:38:22.639 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.440000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,0.003000,-0.003000,FlatInitial
08:38:22.741 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.001000,0.003000,-0.007000,FlatInitial
08:38:22.842 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.630000,1.440000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,-0.003000,0.004000,FlatInitial
08:38:22.943 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.610000,0.620000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.002000,0.006000,-0.001000,FlatInitial
08:38:23.042 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.600000,0.620000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.003000,0.003000,0.000000,FlatInitial
08:38:23.142 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.600000,0.630000,1.440000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.016000,0.008000,0.007000,FlatInitial
08:38:23.243 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.600000,0.590000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.002000,-0.001000,-0.005000,FlatInitial
08:38:23.344 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.590000,0.640000,1.450000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.009000,0.000000,0.010000,FlatInitial
08:38:23.443 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.590000,0.570000,1.440000,3.000000,102.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,-0.004000,0.002000,-0.007000,FlatInitial
08:38:23.544 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.590000,0.530000,1.440000,3.000000,107.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.003000,-0.004000,0.001000,FlatInitial
08:38:23.646 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.590000,0.490000,1.420000,3.000000,103.000000,1,0,-0.012152,0.000248,0,0.000000,0.000000,0.000000,0.021042,0.159546,0.000000,0.000000,0.003000,0.007000,FlatInitial
