Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:24:49.816 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.070000,1.980000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.067673,-48.424500,0.000000,-0.004000,0.000000,0.010000,FlatInitial,ResetBack,0
08:24:49.916 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.080000,2.080000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.017410,0.009628,0.000000,-65.066971,-48.423859,0.000000,0.068000,-0.015000,0.093000,FlatInitial,ResetBack,0
08:24:50.016 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.070000,-0.040000,1.470000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.030579,0.000000,0.000000,-65.065689,-48.423798,0.000000,-0.045000,-0.003000,-0.130000,FlatInitial,ResetBack,0
08:24:50.116 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,0.060000,1.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.009064,0.000000,-65.065323,-48.423935,0.000000,0.000000,-0.023000,0.017000,FlatInitial,ResetBack,0
08:24:50.216 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.110000,0.000000,1.660000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065323,-48.424469,0.000000,-0.004000,-0.003000,0.024000,FlatInitial,ResetBack,0
08:24:50.316 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,0.050000,1.660000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.008316,0.015610,0.000000,-65.065186,-48.424179,0.000000,-0.013000,0.027000,0.049000,FlatInitial,ResetBack,0
08:24:50.416 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.080000,0.000000,1.780000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.002518,0.000000,0.000000,-65.065262,-48.423813,0.000000,0.031000,0.005000,0.059000,FlatInitial,ResetBack,0
08:24:50.516 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.110000,0.010000,1.700000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.016000,0.000000,-0.001000,FlatInitial,ResetBack,0
08:24:50.616 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.060000,0.020000,1.720000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.007000,-0.002000,0.024000,FlatInitial,ResetBack,0
08:24:50.717 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.010000,1.700000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,0.004000,-0.008000,-0.007000,FlatInitial,ResetBack,0
08:24:50.817 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.020000,1.710000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.001000,0.004000,0.006000,FlatInitial,ResetBack,0
08:24:50.918 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.080000,0.020000,1.740000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.003000,-0.001000,-0.004000,FlatInitial,ResetBack,0
08:24:51.018 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.020000,1.750000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,0.002000,-0.011000,-0.001000,FlatInitial,ResetBack,0
08:24:51.118 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.080000,0.010000,1.750000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,0.003000,0.009000,0.007000,FlatInitial,ResetBack,0
08:24:51.219 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.010000,1.750000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.006000,-0.011000,0.004000,FlatInitial,ResetBack,0
08:24:51.325 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.030000,1.760000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.005000,-0.001000,0.006000,FlatInitial,ResetBack,0
08:24:51.425 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.030000,1.780000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.003000,0.000000,0.011000,FlatInitial,ResetBack,0
08:24:51.527 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.030000,1.790000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,-0.001000,0.001000,0.003000,FlatInitial,ResetBack,0
08:24:51.628 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.100000,0.030000,1.810000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-65.065063,-48.423813,0.000000,0.000000,0.006000,-0.001000,FlatInitial,ResetBack,0
08:24:51.728 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-258.691406,130.810547,0.000000,0.000000,Speed,Speed,0.100000,0.040000,1.840000,2.000000,102.000000,1,0,-0.000000,0.000000,1,-0.000824,0.005173,0.000000,-65.065018,-48.423660,0.000000,0.001000,-0.007000,-0.017000,FlatInitial,ResetBack,0
08:24:51.829 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1848.925781,1402.587891,0.000000,0.000000,Speed,Speed,0.090000,0.060000,1.860000,2.000000,101.000000,1,0,-0.000000,0.000000,1,0.010376,0.000000,0.000000,-65.064804,-48.423813,0.000000,0.005000,0.015000,0.081000,FlatInitial,ResetBack,0
08:24:51.930 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-2049.462891,1255.224609,0.000000,0.000000,Speed,Speed,0.030000,0.000000,1.850000,2.000000,102.000000,1,0,-0.000000,0.000000,1,0.002869,0.000000,0.000000,-65.064148,-48.423416,0.000000,-0.023000,-0.008000,-0.020000,FlatInitial,ResetBack,0
08:24:52.031 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1688.671875,596.191406,0.000000,0.000000,Speed,Speed,0.090000,0.080000,1.970000,2.000000,101.000000,1,0,-0.000000,0.000000,1,0.002518,-0.014679,0.000000,-65.064301,-48.423645,0.000000,0.025000,-0.047000,0.050000,FlatInitial,ResetBack,0
