Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:38:25.878 PM 02/16/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,1.210000,1.270000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.914322,-56.393295,0.000000,0.000000,0.005000,0.004000,FlatInitial,ResetBack,0
08:38:25.978 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.200000,1.220000,1.150000,0.000000,15243.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.895157,-56.390564,0.000000,0.003000,0.014000,0.035000,FlatInitial,ResetBack,0
08:38:26.079 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.210000,1.190000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.895157,-56.390564,0.000000,0.114000,-0.049000,-0.065000,FlatInitial,ResetBack,0
08:38:26.179 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.110000,1.240000,0.640000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.006332,-0.012695,0.000000,-62.894455,-56.391098,0.000000,0.151000,0.066000,-0.528000,FlatInitial,ResetBack,0
08:38:26.280 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.190000,1.220000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.004547,0.007446,0.000000,-62.893860,-56.390915,0.000000,-0.049000,-0.031000,0.047000,FlatInitial,ResetBack,0
08:38:26.380 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.190000,1.160000,1.220000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.005203,-0.018616,0.000000,-62.893921,-56.391174,0.000000,-0.007000,-0.036000,0.100000,FlatInitial,ResetBack,0
08:38:26.480 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.280000,1.160000,1.030000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.009216,0.000000,-62.893646,-56.392151,0.000000,-0.014000,-0.017000,-0.004000,FlatInitial,ResetBack,0
08:38:26.580 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.210000,1.150000,1.110000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.010254,-0.007401,0.000000,-62.893219,-56.392349,0.000000,-0.084000,0.017000,-0.021000,FlatInitial,ResetBack,0
08:38:26.680 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.110000,1.220000,1.130000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.001419,0.010223,0.000000,-62.893570,-56.392303,0.000000,0.012000,0.024000,0.038000,FlatInitial,ResetBack,0
08:38:26.780 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.170000,1.240000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391205,0.000000,-0.006000,0.002000,0.044000,FlatInitial,ResetBack,0
08:38:26.880 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.180000,1.210000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391205,0.000000,-0.016000,0.008000,-0.003000,FlatInitial,ResetBack,0
08:38:26.980 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.050000,1.200000,1.250000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391205,0.000000,0.009000,-0.002000,0.020000,FlatInitial,ResetBack,0
08:38:27.080 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.110000,1.170000,1.290000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.008163,0.000000,-62.893707,-56.391312,0.000000,0.000000,-0.021000,0.026000,FlatInitial,ResetBack,0
08:38:27.180 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.090000,1.180000,1.230000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391418,0.000000,-0.009000,-0.001000,0.007000,FlatInitial,ResetBack,0
08:38:27.280 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.070000,1.170000,1.300000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391418,0.000000,0.001000,0.007000,0.007000,FlatInitial,ResetBack,0
08:38:27.380 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.090000,1.170000,1.350000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391418,0.000000,-0.002000,0.009000,0.008000,FlatInitial,ResetBack,1
08:38:27.480 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.080000,1.170000,1.370000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391418,0.000000,0.002000,0.003000,0.000000,FlatInitial,ResetForward,1
08:38:27.581 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.080000,1.160000,1.390000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-62.893707,-56.391418,0.000000,0.003000,-0.025000,0.005000,FlatInitial,ResetForward,1
08:38:27.681 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.150000,1.500000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.018982,0.000000,-62.893707,-56.391998,0.000000,-0.010000,-0.006000,0.017000,FlatInitial,ResetForward,1
08:38:27.781 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.150000,1.470000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.005890,0.000000,-62.893707,-56.392151,0.000000,0.000000,0.041000,0.036000,FlatInitial,ResetForward,1
08:38:27.882 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.330000,0.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005310,0.036362,0.000000,-62.893799,-56.391098,0.000000,0.013000,0.011000,-0.040000,FlatInitial,ResetForward,1
