Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:06:55.989 PM 02/17/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.250000,0.850000,1.980000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,29.403214,-7.419540,0.000000,0.002000,0.000000,0.005000,FlatInitial,Hold,0
08:06:56.089 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.250000,0.850000,1.980000,0.000000,13956.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,29.403214,-7.419540,0.000000,0.002000,0.000000,0.005000,FlatInitial,ResetBack,0
08:06:56.188 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.050000,0.860000,1.360000,0.000000,100.000000,1,0,-0.000000,0.000000,1,-0.010117,0.031921,0.000000,29.404037,-7.418365,0.000000,0.055000,0.000000,0.000000,FlatInitial,ResetBack,0
08:06:56.288 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.146484,0.000000,0.000000,0.000000,Speed,Speed,0.100000,0.940000,1.360000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.031311,0.000000,29.404587,-7.416504,0.000000,-0.012000,0.024000,0.126000,FlatInitial,ResetBack,1
08:06:56.389 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.460000,0.780000,2.330000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.001846,0.027405,0.000000,29.404663,-7.415024,0.000000,0.036000,-0.161000,0.083000,FlatInitial,ResetForward,1
08:06:56.489 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.146484,0.000000,0.000000,0.000000,Speed,Speed,0.390000,0.760000,1.750000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.016144,-0.089813,0.000000,29.405655,-7.417343,0.000000,-0.014000,0.156000,0.023000,FlatInitial,ResetForward,1
08:06:56.589 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.146484,0.000000,0.000000,0.000000,Speed,Speed,0.490000,0.870000,2.110000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.025406,-0.021133,0.000000,29.406769,-7.419586,0.000000,-0.074000,0.058000,0.078000,FlatInitial,ResetForward,1
08:06:56.690 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.146484,0.000000,0.000000,0.000000,Speed,Speed,0.460000,0.880000,2.110000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.024307,0.010056,0.000000,29.407440,-7.419601,0.000000,-0.002000,0.040000,0.023000,FlatInitial,ResetForward,1
08:06:56.790 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.280000,0.850000,1.990000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.010788,0.000000,0.000000,29.408447,-7.418930,0.000000,-0.002000,0.040000,0.023000,FlatInitial,ResetForward,1
08:06:56.890 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.230000,0.870000,2.020000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,-0.022980,0.000000,29.408554,-7.419495,0.000000,0.018000,-0.014000,-0.002000,FlatInitial,ResetForward,1
08:06:56.990 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.320000,0.870000,1.870000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,29.408401,-7.419754,0.000000,0.008000,0.001000,-0.004000,FlatInitial,ResetForward,1
08:06:57.090 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.280000,0.860000,1.920000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,29.408401,-7.419754,0.000000,0.008000,-0.008000,0.000000,FlatInitial,ResetForward,1
08:06:57.190 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.280000,0.850000,1.900000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.003876,0.000000,29.408401,-7.419724,0.000000,-0.008000,0.024000,-0.002000,FlatInitial,ResetForward,0
