Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
12:04:14.088 PM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.013763,-0.058578,0.000000,0.000000,0.000000,0.000000,0.042000,0.021000,-0.003000,1.330000,0.000000,0.080000,-0.002021,ResetBack,0.015869,-0.000049,ResetBack,-8464.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.188 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.015762,-0.058014,0.000000,0.076828,0.042358,0.000000,-0.026000,0.047000,-0.131000,1.270000,0.010000,0.190000,-0.053749,ResetBack,0.015869,-0.000049,ResetBack,-1757.000000,-0.250000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.288 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.018265,-0.055908,0.000000,0.095383,0.083481,0.000000,-0.009000,0.000000,0.031000,1.260000,0.000000,0.080000,-0.083138,ResetBack,-0.239746,-0.000049,ResetBack,729.000000,-0.250000,Suck,-22.500000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.389 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.023529,-0.051468,0.000000,0.103119,0.085175,0.000000,-0.022000,0.038000,-0.029000,1.240000,0.010000,-0.050000,-0.061295,Reset,-0.239746,-0.000049,ResetBack,729.000000,-0.250000,Suck,-22.500000,1818.181818,Speed,-22.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.489 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.025391,-0.046738,0.000000,0.005203,0.102936,0.000000,0.012000,-0.026000,-0.063000,1.250000,0.000000,-0.020000,-0.068734,Hold,-0.239746,0.000000,ResetBack,2146.000000,-0.250000,Suck,-472.500000,1818.181818,Speed,-390.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.588 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.027222,-0.041351,0.000000,0.052261,0.104980,0.000000,-0.035000,0.017000,-0.021000,1.250000,0.010000,-0.070000,-0.056327,Hold,0.127930,0.000000,ResetBack,2146.000000,-0.250000,Suck,-1072.500000,1818.181818,Speed,-952.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.690 PM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.031631,-0.040039,0.000000,0.070770,0.011017,0.000000,-0.035000,0.017000,-0.021000,1.180000,0.010000,0.020000,-0.047707,Hold,0.127930,0.000000,ResetBack,2146.000000,-0.250000,Suck,-1582.500000,1818.181818,Speed,-1492.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.791 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.033371,-0.039886,0.000000,0.000000,0.003906,0.000000,0.009000,-0.059000,0.047000,1.200000,0.010000,0.080000,-0.058320,Hold,0.127930,0.000000,ResetBack,2148.000000,-0.250000,Suck,-1845.000000,1818.181818,Speed,-1860.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.891 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.032715,-0.039520,0.000000,-0.031921,0.009338,0.000000,-0.090000,0.000000,-0.014000,1.200000,0.010000,0.060000,-0.067519,Hold,0.127930,0.000000,ResetBack,2157.000000,-0.250000,Suck,-1822.500000,1818.181818,Speed,-1837.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:14.992 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.029816,-0.039856,0.000000,-0.053619,-0.009720,0.000000,0.013000,-0.050000,-0.031000,1.210000,0.000000,-0.100000,-0.098096,Hold,0.127930,0.000000,ResetBack,2157.000000,-0.250000,Suck,-1785.000000,1818.181818,Speed,-1747.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.092 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.028320,-0.040955,0.000000,0.000000,-0.027664,0.000000,-0.005000,0.039000,0.064000,1.150000,0.000000,0.080000,-0.080614,Hold,0.127930,0.000000,ResetBack,2157.000000,-0.250000,Suck,-1762.500000,1818.181818,Speed,-1687.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.192 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.028351,-0.042343,0.000000,0.008728,-0.039459,0.000000,-0.026000,0.034000,0.030000,1.150000,0.000000,0.070000,-0.099903,Hold,0.127930,0.000000,ResetBack,2159.000000,-0.250000,Suck,-1747.500000,1818.181818,Speed,-1702.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.293 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.028015,-0.043808,0.000000,-0.020828,-0.023697,0.000000,-0.005000,0.004000,0.023000,1.210000,0.000000,-0.020000,-0.109367,Hold,0.127930,0.000000,ResetBack,2159.000000,-0.250000,Suck,-1762.500000,1818.181818,Speed,-1725.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.393 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.026138,-0.043427,0.000000,-0.054352,0.021698,0.000000,-0.024000,0.081000,0.008000,1.280000,0.010000,-0.230000,-0.116627,Hold,0.127930,0.000000,Reset,2160.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1740.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.494 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.023148,-0.042099,0.000000,-0.052719,0.017899,0.000000,0.026000,0.039000,0.016000,1.290000,0.010000,-0.240000,-0.112592,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1740.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.593 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.021301,-0.041199,0.000000,-0.031006,0.015762,0.000000,0.023000,0.047000,0.032000,1.290000,0.000000,-0.160000,-0.105673,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1725.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.694 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020676,-0.040298,0.000000,-0.007690,0.024765,0.000000,0.016000,-0.011000,0.055000,1.330000,0.010000,-0.080000,-0.116028,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.795 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020477,-0.038788,0.000000,-0.005157,0.033661,0.000000,0.008000,-0.049000,0.081000,1.380000,0.000000,-0.080000,-0.128442,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.894 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020615,-0.036743,0.000000,0.001160,0.043777,0.000000,0.047000,-0.047000,0.059000,1.420000,0.000000,-0.100000,-0.116076,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1725.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:15.995 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020950,-0.034073,0.000000,0.011414,0.041412,0.000000,0.014000,0.050000,-0.002000,1.400000,0.000000,-0.020000,-0.141317,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:16.095 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.022720,-0.033188,0.000000,0.052704,0.004181,0.000000,0.046000,-0.027000,-0.011000,1.400000,0.000000,0.170000,-0.150188,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
12:04:16.195 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.243833,-0.000000,-0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.024826,-0.033371,0.000000,0.000000,0.003189,0.000000,-0.004000,-0.004000,0.041000,1.410000,0.000000,0.240000,-0.142966,Hold,0.127930,0.000000,Hold,-184.000000,2.000000,Suck,-1762.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
