Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
08:30:20.019 AM 04/28/2016,Teleop Enabled,9,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,-0.211750,-0.000000,0.802081,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.069427,-0.024139,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001000,1.840000,-86.190000,0.130000,-89.250890,ResetBack,1.472168,-0.000049,ResetBack,-4.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.120 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.814915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.069427,-0.023865,0.000000,0.000000,0.020554,0.000000,-0.016000,0.091000,0.286000,2.010000,-86.220000,0.200000,-89.319349,ResetBack,0.261963,-0.000049,ResetBack,-4.000000,-0.250000,Suck,-30.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.221 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.068680,-0.020752,0.000000,0.031891,0.100861,0.000000,0.011000,-0.015000,-0.079000,2.010000,-86.240000,0.250000,-89.318234,ResetBack,0.100830,-0.000049,ResetBack,3366.000000,-0.250000,Suck,-427.500000,1818.181818,Speed,-420.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.320 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.068344,-0.017273,0.000000,0.002289,0.041824,0.000000,0.053000,0.003000,-0.040000,2.040000,-86.230000,0.210000,-89.320334,ResetBack,0.092041,-0.000049,ResetBack,9987.000000,-0.250000,Suck,-937.500000,1818.181818,Speed,-817.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.420 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.067917,-0.014877,0.000000,0.011398,0.059036,0.000000,-0.026000,0.041000,0.069000,1.990000,-86.240000,0.260000,-89.326541,Reset,0.082031,0.000000,ResetBack,11735.000000,-0.250000,Suck,-1380.000000,1818.181818,Speed,-1335.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.521 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.067490,-0.012115,0.000000,0.004623,0.047089,0.000000,0.021000,-0.088000,-0.119000,2.030000,-86.240000,0.300000,-89.326541,Hold,-0.000244,0.000000,ResetBack,11943.000000,-0.250000,Suck,-1702.500000,1818.181818,Speed,-1965.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.622 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.067062,-0.011215,0.000000,0.008530,-0.000549,0.000000,-0.048000,-0.125000,0.004000,1.980000,-86.240000,0.170000,-89.329398,Hold,-0.000244,0.000000,ResetBack,11943.000000,-0.250000,Suck,-1785.000000,1818.181818,Speed,-1987.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.721 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.066299,-0.012817,0.000000,0.010529,-0.038635,0.000000,0.061000,0.029000,-0.062000,2.030000,-86.240000,0.070000,-89.313703,Hold,-0.000244,0.000000,ResetBack,11971.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1747.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.822 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.065659,-0.014893,0.000000,0.005463,-0.025803,0.000000,-0.068000,-0.013000,-0.044000,2.040000,-86.240000,0.090000,-89.320847,Hold,-0.000244,0.000000,ResetBack,12194.000000,-0.250000,Suck,-1695.000000,1818.181818,Speed,-1612.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
08:30:20.921 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.211750,-0.000000,0.834165,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.064941,-0.016525,0.000000,0.014435,-0.040863,0.000000,0.047000,0.012000,0.060000,2.020000,-86.250000,0.100000,-89.320874,Hold,-0.000244,0.000000,ResetBack,12689.000000,-0.250000,Suck,-1695.000000,1818.181818,Speed,-1627.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
