Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
11:14:00.672 AM 04/28/2016,Teleop Enabled,11,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.389252,1.818069,0.000000,0.000000,0.000000,0.000000,0.004000,0.000000,-0.013000,1.730000,30.570000,-0.390000,-36.935970,ResetBack,0.052734,-0.000049,ResetBack,-22023.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:00.772 AM 04/28/2016,Teleop Enabled,10,TRUE,-1074396154,,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.389252,1.818069,0.000000,0.000000,0.000000,0.000000,0.047000,0.021000,-0.026000,1.730000,30.580000,-0.400000,-36.935970,ResetBack,0.052734,-0.000049,ResetBack,-22023.000000,-0.250000,Suck,-52.500000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:00.872 AM 04/28/2016,Teleop Enabled,10,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.389801,1.818268,0.000000,-0.042206,0.009781,0.000000,0.135000,-0.072000,-0.086000,1.650000,30.600000,-0.590000,-37.149388,ResetBack,0.006104,-0.000049,ResetBack,-18125.000000,-0.250000,Suck,-487.500000,1818.181818,Speed,-187.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:00.972 AM 04/28/2016,Teleop Enabled,9,TRUE,-1074396154,,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.391006,1.817642,0.000000,-0.017654,-0.017136,0.000000,0.034000,-0.059000,-0.065000,1.660000,30.600000,-0.480000,-37.308624,Reset,0.001709,-0.000049,ResetBack,-18125.000000,-0.250000,Suck,-487.500000,1818.181818,Speed,-772.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.072 AM 04/28/2016,Teleop Enabled,10,TRUE,-1074360311,IMAQdx Open Camera.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.391876,1.816833,0.000000,-0.029129,-0.019958,0.000000,0.042000,0.032000,-0.032000,1.660000,30.600000,-0.540000,-37.473288,Hold,-0.001465,0.000000,ResetBack,-12439.000000,-0.250000,Suck,-1087.500000,1818.181818,Speed,-1252.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.172 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.392487,1.815948,0.000000,0.000000,-0.009995,0.000000,0.039000,-0.008000,0.064000,1.670000,30.600000,-0.440000,-37.634668,Hold,0.014404,0.000000,ResetBack,-7145.000000,-0.250000,Suck,-1432.500000,1818.181818,Speed,-1642.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.272 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.393051,1.816101,0.000000,-0.021683,0.018402,0.000000,0.024000,0.038000,0.000000,1.730000,30.610000,-0.620000,-37.775913,Hold,0.014648,0.000000,ResetBack,-3714.000000,-0.250000,Suck,-1717.500000,1818.181818,Speed,-1777.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.372 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.393753,1.818283,0.000000,-0.018829,0.056503,0.000000,0.001000,-0.030000,0.042000,1.830000,30.600000,-0.650000,-37.993761,Hold,0.014648,0.000000,ResetBack,-1689.000000,-0.250000,Suck,-1822.500000,1818.181818,Speed,-1747.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.472 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.394775,1.821213,0.000000,0.000000,0.067886,0.000000,0.000000,-0.093000,-0.050000,1.890000,30.600000,-0.690000,-38.158512,Hold,0.014648,0.000000,ResetBack,-937.000000,-0.250000,Suck,-1777.500000,1818.181818,Speed,-1702.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
11:14:01.572 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.394653,1.823242,0.000000,0.012909,0.026459,0.000000,0.047000,0.063000,0.026000,1.810000,30.600000,-0.560000,-38.327545,Hold,0.014648,0.000000,ResetBack,-510.000000,-0.250000,Suck,-1747.500000,1818.181818,Speed,-1695.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
