Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
08:21:40.541 AM 04/28/2016,Teleop Enabled,11,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,0.173228,0.000000,0.173228,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.049973,-0.147064,0.000000,0.000000,0.000000,0.000000,0.002000,0.003000,0.012000,1.830000,-0.250000,0.460000,-2.840603,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:40.641 AM 04/28/2016,Teleop Enabled,11,TRUE,-1074396154,,0.173228,0.000000,0.173228,0.128333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.049973,-0.147079,0.000000,0.000000,-0.001343,0.000000,-0.064000,-0.129000,-0.077000,1.860000,-0.300000,0.370000,-2.878881,ResetBack,-0.618896,-0.000049,ResetBack,21.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:40.741 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.173228,0.166833,0.173228,0.327249,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.050934,-0.149582,0.000000,0.000000,-0.060394,0.000000,0.016000,0.019000,0.055000,1.790000,-0.810000,0.410000,-3.528037,ResetBack,-0.641357,-0.000049,ResetBack,4898.000000,-0.250000,Suck,-270.000000,1818.181818,Speed,-45.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:40.842 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.173228,0.282333,0.173228,0.417082,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.050491,-0.149429,0.000000,0.020981,0.010635,0.000000,0.028000,0.013000,0.002000,1.850000,-1.280000,0.550000,-3.934599,ResetBack,-0.760010,-0.000049,ResetBack,6181.000000,-0.250000,Suck,-862.500000,1818.181818,Speed,-97.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:40.942 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,0.173228,0.295166,0.173228,0.487666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.048645,-0.149384,0.000000,0.041534,-0.006668,0.000000,-0.013000,0.004000,0.053000,1.860000,-1.300000,0.580000,-3.957393,Reset,-0.829346,0.000000,ResetBack,6200.000000,-0.250000,Suck,-1357.500000,1818.181818,Speed,-187.500000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:41.042 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.173228,0.307999,0.173228,0.648082,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.045822,-0.150482,0.000000,0.063812,-0.030838,0.000000,-0.046000,0.056000,0.015000,1.840000,-1.340000,0.610000,-4.017930,Hold,0.116943,0.000000,ResetBack,6205.000000,-0.250000,Suck,-1725.000000,1818.181818,Speed,-1215.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:41.143 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.173228,0.359332,0.173228,0.866248,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.042435,-0.152435,0.000000,0.084030,-0.051315,0.000000,-0.032000,-0.012000,-0.039000,1.840000,-1.420000,0.590000,-4.112838,Hold,0.117188,0.000000,ResetBack,6205.000000,-0.250000,Suck,-1822.500000,1818.181818,Speed,-2220.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:41.246 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.173228,0.397832,0.173228,1.135747,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.038040,-0.153900,0.000000,0.087540,-0.030472,0.000000,-0.015000,0.116000,-0.056000,1.880000,-1.550000,0.610000,-4.275402,Hold,0.117188,0.000000,ResetBack,6865.000000,-0.250000,Suck,-1785.000000,1818.181818,Speed,-2130.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:41.346 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.173228,0.397832,0.173228,1.418080,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.037460,-0.154770,0.000000,-0.030029,-0.005463,0.000000,-0.076000,0.012000,-0.006000,1.880000,-1.590000,0.580000,-4.311057,Hold,0.117188,0.000000,ResetBack,7642.000000,-0.250000,Suck,-1732.500000,1818.181818,Speed,-1830.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
08:21:41.447 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.173228,0.397832,0.173228,1.713246,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.038879,-0.154617,0.000000,-0.036255,0.010254,0.000000,-0.026000,-0.012000,0.037000,1.880000,-1.620000,0.560000,-4.347393,Hold,0.117188,0.000000,ResetBack,7643.000000,-0.250000,Suck,-1725.000000,1818.181818,Speed,-1680.000000,1818.181818,Speed,Off,On,0.000000,FALSE,10,,,,,0.000000,0.000000,-0.050000
