Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
11:02:40.779 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766876,1.321701,0.000000,0.000000,0.000000,0.000000,0.023000,0.005000,-0.014000,1.900000,0.000000,-0.600000,0.028838,ResetBack,1.297119,-0.000049,ResetBack,-22504.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:40.879 AM 04/28/2016,Teleop Enabled,6,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766754,1.321457,0.000000,-0.002838,0.000000,0.000000,-0.002000,-0.020000,-0.051000,1.880000,0.000000,-0.600000,0.028232,ResetBack,0.138428,-0.000049,ResetBack,-22043.000000,-0.250000,Empty,-15.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:40.980 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766861,1.321350,0.000000,-0.002853,-0.003647,0.000000,-0.016000,0.032000,0.028000,1.890000,0.000000,-0.610000,0.035386,ResetBack,0.101807,-0.000049,ResetBack,-15381.000000,-0.250000,Empty,-7.500000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.080 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767456,1.321381,0.000000,-0.015152,-0.002167,0.000000,0.042000,-0.006000,-0.063000,1.900000,-0.010000,-0.530000,0.024012,ResetBack,0.043457,-0.000049,ResetBack,-7230.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.179 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767456,1.321381,0.000000,-0.015152,-0.002167,0.000000,0.042000,-0.006000,-0.063000,1.900000,-0.010000,-0.530000,0.048044,Reset,0.022705,0.000000,ResetBack,-1788.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.280 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767090,1.321060,0.000000,-0.003021,-0.007660,0.000000,-0.020000,0.013000,0.013000,1.900000,0.000000,-0.630000,0.085155,Hold,0.052490,0.000000,ResetBack,-1788.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.380 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767075,1.320938,0.000000,0.004791,0.000000,0.000000,-0.001000,0.014000,0.029000,1.910000,0.000000,-0.600000,0.067175,Hold,0.052490,0.000000,ResetBack,-310.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.480 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767044,1.320786,0.000000,0.000000,-0.004700,0.000000,-0.012000,0.020000,0.000000,1.910000,0.000000,-0.600000,0.079950,Hold,0.052490,0.000000,ResetBack,-255.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.581 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767059,1.320847,0.000000,0.000824,0.000000,0.000000,0.011000,0.023000,-0.001000,1.920000,0.000000,-0.620000,0.098023,Hold,0.052490,0.000000,ResetBack,-252.000000,-0.250000,Hold,-67.500000,0.000000,Speed,-90.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.681 AM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767014,1.321060,0.000000,0.003998,0.003540,0.000000,0.000000,0.026000,-0.010000,1.920000,0.000000,-0.610000,0.094557,Hold,0.052490,0.000000,ResetBack,-248.000000,-0.250000,Hold,-367.500000,0.000000,Speed,-525.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.782 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.767014,1.321167,0.000000,0.000000,0.000000,0.000000,0.006000,0.018000,0.033000,1.920000,0.000000,-0.610000,0.091059,Hold,0.052490,0.000000,ResetBack,-236.000000,-0.250000,Hold,-465.000000,0.000000,Speed,-532.500000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.883 AM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766693,1.320892,0.000000,0.009552,-0.011490,0.000000,-0.023000,0.008000,-0.023000,1.910000,0.000000,-0.630000,0.090556,Hold,0.052490,0.000000,ResetBack,-236.000000,-0.250000,Hold,-427.500000,0.000000,Speed,-465.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:41.982 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766174,1.320801,0.000000,0.000000,-0.000778,0.000000,0.006000,0.031000,0.048000,1.920000,0.000000,-0.590000,0.102354,Hold,0.052490,0.000000,ResetBack,-231.000000,-0.250000,Hold,-375.000000,0.000000,Speed,-390.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:42.083 AM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766174,1.320663,0.000000,0.000000,0.000000,0.000000,0.004000,-0.008000,-0.033000,1.920000,-0.010000,-0.590000,0.102062,Hold,0.052490,0.000000,Reset,-229.000000,2.000000,Hold,-330.000000,0.000000,Speed,-330.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:42.183 AM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.766174,1.320816,0.000000,0.000000,0.009628,0.000000,0.021000,-0.024000,-0.054000,1.920000,-0.010000,-0.610000,0.110093,Hold,0.052490,0.000000,Hold,-252.000000,2.000000,Hold,-285.000000,0.000000,Speed,-262.500000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
11:02:42.283 AM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,-0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.765961,1.320999,0.000000,0.001617,0.000000,0.000000,0.007000,-0.021000,-0.035000,1.920000,-0.010000,-0.610000,0.110110,Hold,0.052490,0.000000,Hold,-191.000000,2.000000,Hold,-240.000000,0.000000,Speed,-210.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
