Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
03:41:21.574 PM 04/29/2016,Teleop Enabled,9,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.481598,-0.160355,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,0.002000,1.740000,-0.790000,0.640000,-3.201751,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:21.674 PM 04/29/2016,Teleop Enabled,9,TRUE,-1074396154,,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.481598,-0.160355,0.000000,0.000000,0.000000,0.000000,0.010000,-0.067000,0.003000,1.680000,-0.760000,0.610000,-3.196216,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:21.774 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.482040,-0.160919,0.000000,0.025009,0.004486,0.000000,-0.092000,-0.238000,0.167000,1.690000,-0.670000,0.790000,-3.158158,ResetBack,-1.056396,-0.000049,ResetBack,4138.000000,-0.250000,Suck,-225.000000,1818.181818,Speed,-360.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:21.874 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.250249,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.484253,-0.163040,0.000000,0.044495,-0.058594,0.000000,0.115000,0.071000,0.073000,1.600000,-0.800000,0.580000,-3.274554,ResetBack,-1.075684,-0.000049,ResetBack,4138.000000,-0.250000,Suck,-817.500000,1818.181818,Speed,-997.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:21.974 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.250249,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.486969,-0.164978,0.000000,0.041779,-0.031448,0.000000,-0.002000,0.012000,0.028000,1.650000,-0.750000,0.680000,-3.220816,Reset,-1.155518,0.000000,ResetBack,9568.000000,-0.250000,Suck,-1372.500000,1818.181818,Speed,-1657.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:22.074 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.250249,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.488495,-0.165405,0.000000,0.028702,0.017593,0.000000,-0.093000,-0.010000,-0.021000,1.680000,-0.790000,0.630000,-3.269005,Hold,0.116943,0.000000,ResetBack,13123.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1897.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:22.174 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,0.173228,-0.250249,0.173228,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.489471,-0.164566,0.000000,0.017227,0.021790,0.000000,-0.019000,0.053000,0.026000,1.660000,-0.780000,0.600000,-3.239223,Hold,0.169922,0.000000,ResetBack,15115.000000,-0.250000,Suck,-1867.500000,1818.181818,Speed,-1777.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:22.274 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,0.251969,-0.102666,0.251969,0.109083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.489502,-0.163071,0.000000,0.000565,0.031387,0.000000,-0.164000,-0.024000,0.066000,1.700000,-0.790000,0.590000,-3.259724,Hold,0.177002,0.000000,ResetBack,15482.000000,-0.250000,Suck,-1822.500000,1818.181818,Speed,-1710.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:22.374 PM 04/29/2016,Teleop Enabled,9,FALSE,0,NO ERROR,0.464567,0.340083,0.464567,0.519749,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.488205,-0.161957,0.000000,-0.031464,0.015732,0.000000,-0.067000,-0.002000,0.020000,1.570000,-1.900000,0.460000,-3.956439,Hold,0.177246,0.000000,ResetBack,15490.000000,-0.250000,Suck,-1770.000000,1818.181818,Speed,-1725.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:41:22.475 PM 04/29/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.614173,0.795665,0.614173,0.891915,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.487213,-0.160599,0.000000,-0.026138,0.029282,0.000000,0.020000,0.020000,-0.028000,1.500000,-3.240000,0.440000,-5.543748,Hold,0.177490,0.000000,ResetBack,15495.000000,-0.250000,Suck,-1747.500000,1818.181818,Speed,-1755.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
