Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
10:43:55.339 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.204117,-1.462738,0.000000,-0.016190,-0.012268,0.000000,-0.001000,-0.048000,-0.027000,-1.690000,-0.090000,2.680000,-10.362393,ResetBack,0.012695,-0.000049,ResetBack,-16761.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.442 AM 03/20/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.204590,-1.463425,0.000000,-0.009964,-0.002731,0.000000,-0.064000,0.042000,0.045000,-1.690000,-0.110000,2.710000,-10.358895,ResetBack,-0.094238,-0.000049,ResetBack,-9866.000000,-0.300000,LowGoal,270.000000,-1454.545455,Speed,180.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.542 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.206772,-1.464005,0.000000,-0.036758,-0.005417,0.000000,0.103000,0.027000,0.021000,-1.670000,-0.170000,2.720000,-10.348326,ResetBack,-0.110352,-0.000049,ResetBack,-9866.000000,-0.300000,LowGoal,1102.500000,-1454.545455,Speed,945.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.643 AM 03/20/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207367,-1.463211,0.000000,-0.005753,0.028137,0.000000,0.103000,0.027000,0.021000,-1.670000,-0.170000,2.720000,-10.358265,Reset,-0.245850,0.000000,ResetBack,-5110.000000,-0.300000,LowGoal,1552.500000,-1454.545455,Speed,1537.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.744 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207886,-1.462372,0.000000,-0.004990,0.002975,0.000000,0.039000,-0.002000,0.099000,-1.690000,-0.120000,2.750000,-10.367143,Hold,1.119873,0.000000,ResetBack,-1620.000000,-0.300000,LowGoal,1477.500000,-1454.545455,Speed,1515.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.844 AM 03/20/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.206833,-1.463333,0.000000,0.024750,-0.029999,0.000000,0.039000,-0.002000,0.099000,-1.670000,-0.090000,2.820000,-10.340753,Hold,0.927979,0.000000,ResetBack,-311.000000,-0.300000,LowGoal,1312.500000,-1454.545455,Speed,1252.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:55.945 AM 03/20/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207123,-1.465668,0.000000,-0.000473,-0.040878,0.000000,0.014000,-0.042000,0.016000,-1.680000,-0.050000,2.800000,-10.339138,Hold,0.926025,0.000000,ResetBack,-6.000000,-0.300000,LowGoal,1335.000000,-1454.545455,Speed,1275.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.046 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207001,-1.467880,0.000000,0.015137,-0.061462,0.000000,0.006000,-0.045000,0.057000,-1.680000,-0.050000,2.740000,-10.336959,Hold,0.926025,0.000000,ResetBack,30.000000,-0.300000,LowGoal,1395.000000,-1454.545455,Speed,1387.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.147 AM 03/20/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207108,-1.471680,0.000000,-0.009140,-0.044769,0.000000,0.006000,-0.045000,0.057000,-1.680000,-0.050000,2.740000,-10.327000,Hold,0.926025,0.000000,ResetBack,88.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1357.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.247 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.207520,-1.473557,0.000000,-0.019775,-0.040192,0.000000,0.068000,-0.063000,0.062000,-1.670000,-0.100000,2.760000,-10.343186,Hold,0.926025,0.000000,ResetBack,88.000000,-0.300000,LowGoal,1357.500000,-1454.545455,Speed,1312.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.347 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.208008,-1.476120,0.000000,-0.009521,-0.065857,0.000000,0.068000,-0.063000,0.062000,-1.670000,-0.100000,2.730000,-10.338993,Hold,0.926025,0.000000,ResetBack,90.000000,-0.300000,LowGoal,1357.500000,-1454.545455,Speed,1335.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.448 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.209061,-1.477951,0.000000,-0.022934,0.002975,0.000000,-0.091000,0.057000,0.003000,-1.680000,-0.060000,2.700000,-10.326989,Hold,0.926025,0.000000,ResetBack,95.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1357.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.548 AM 03/20/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.209961,-1.477692,0.000000,0.003983,-0.004700,0.000000,-0.091000,0.057000,0.003000,-1.680000,-0.070000,2.650000,-10.340439,Hold,0.926025,0.000000,Reset,108.000000,2.000000,LowGoal,1372.500000,-1454.545455,Speed,1342.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.648 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.210068,-1.477219,0.000000,0.003326,0.018341,0.000000,-0.036000,0.050000,0.052000,-1.680000,-0.060000,2.670000,-10.329836,Hold,0.926025,0.000000,Hold,-266.000000,2.000000,LowGoal,1380.000000,-1454.545455,Speed,1335.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.749 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.210022,-1.475143,0.000000,-0.006042,0.037537,0.000000,0.021000,0.050000,0.081000,-1.690000,-0.110000,2.740000,-10.325715,Hold,0.926025,0.000000,Hold,-217.000000,2.000000,LowGoal,1380.000000,-1454.545455,Speed,1335.000000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
10:43:56.849 AM 03/20/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.210327,-1.473434,0.000000,0.000458,0.040619,0.000000,0.005000,-0.047000,-0.011000,-1.690000,-0.080000,2.820000,0.000282,Hold,0.926025,0.000000,Hold,-217.000000,2.000000,LowGoal,1372.500000,-1454.545455,Speed,1342.500000,-1454.545455,Speed,Off,Off0.000000,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,NAVX_ZERO_YAW,NAVX_ZERO_YAW
