Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
02:21:08.653 PM 03/19/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.025667,0.000000,-0.044917,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.456970,1.786316,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.020000,-0.030000,-0.060000,2.390000,0.146767,ResetBack,0.899658,-0.200000,ResetBack,-14212.000000,-0.300000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On0.000000,0,,,,
02:21:08.754 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.457092,1.786224,0.000000,-0.010269,-0.006592,0.000000,-0.040000,-0.008000,-0.066000,-0.030000,-0.030000,2.370000,0.143916,ResetBack,0.015381,-0.200000,ResetBack,-13249.000000,-0.300000,Suck,-30.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On0.000000,0,,,,
02:21:08.854 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.457260,1.786362,0.000000,-0.001709,0.000000,0.000000,-0.008000,-0.006000,-0.015000,-0.040000,-0.060000,2.380000,0.151455,ResetBack,0.012939,-0.200000,ResetBack,-4148.000000,-0.300000,Suck,-7.500000,2181.818182,Speed,0.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:08.954 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.457779,1.786362,0.000000,-0.011383,0.000000,0.000000,0.014000,-0.034000,0.041000,-0.020000,-0.060000,2.360000,0.129271,ResetBack,0.018066,-0.200000,ResetBack,-2088.000000,-0.300000,Suck,-67.500000,2181.818182,Speed,-67.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.055 PM 03/19/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.458023,1.786118,0.000000,0.006927,-0.010910,0.000000,0.086000,-0.080000,0.009000,-0.050000,-0.060000,2.350000,0.129271,Reset,0.018066,0.000000,ResetBack,-2087.000000,-0.300000,Suck,-735.000000,2181.818182,Speed,-735.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.155 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.457184,1.784805,0.000000,0.008179,-0.020386,0.000000,0.011000,-0.056000,0.017000,-0.050000,-0.060000,2.340000,0.126225,Hold,1.124756,0.000000,ResetBack,-2087.000000,-0.300000,Suck,-1305.000000,2181.818182,Speed,-1447.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.255 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.457077,1.783356,0.000000,0.002502,-0.027344,0.000000,0.000000,-0.036000,0.065000,-0.050000,-0.050000,2.350000,0.130380,Hold,1.000977,0.000000,ResetBack,-2082.000000,-0.300000,Suck,-1890.000000,2181.818182,Speed,-2017.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.355 PM 03/19/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.456345,1.779800,0.000000,0.021484,-0.109787,0.000000,0.032000,0.036000,0.010000,-0.040000,-0.030000,2.350000,0.146157,Hold,0.917725,0.000000,ResetBack,-2037.000000,-0.300000,Suck,-2257.500000,2181.818182,Speed,-2280.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.455 PM 03/19/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.455200,1.776154,0.000000,0.013962,-0.028458,0.000000,0.006000,0.074000,0.033000,-0.040000,0.000000,2.380000,0.156320,Hold,0.917725,0.000000,ResetBack,-1398.000000,-0.300000,Suck,-2205.000000,2181.818182,Speed,-2167.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:21:09.555 PM 03/19/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.032083,0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.453400,1.775909,0.000000,0.047775,0.000000,0.000000,-0.040000,-0.048000,0.049000,-0.040000,0.020000,2.380000,0.165401,Hold,0.917725,0.000000,ResetBack,-365.000000,-0.300000,Suck,-2077.500000,2181.818182,Speed,-2085.000000,2181.818182,Speed,Off,On0.000000,0,,,,
